imdb_movie_Id,title,genres,Director_name,Actor_name
97366,Fletch Lives (1989),Comedy,,
89893,Red Sonja (1985),Action|Adventure|Fantasy,,
91159,Gung Ho (1986),Comedy|Drama,,
91541,Money Pit The (1986),Comedy,,
90264,View to a Kill A (1985),Action|Adventure|Thriller,,
89489,Lifeforce (1985),Horror|Sci-Fi,,
87928,Police Academy (1984),Comedy|Crime,,
89822,Police Academy 2: Their First Assignment (1985),Comedy|Crime,,
91777,Police Academy 3: Back in Training (1986),Comedy|Crime,,
93756,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,,
95882,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,,
98105,Police Academy 6: City Under Siege (1989),Comedy|Crime,,
120595,Babe: Pig in the City (1998),Adventure|Children|Drama,,
119304,Home Fries (1998),Comedy|Romance,,
124198,Very Bad Things (1998),Comedy|Crime,,
119248,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,,
155975,Psycho (1998),Crime|Horror|Thriller,,
147004,Little Voice (1998),Comedy,,
120324,Simple Plan A (1998),Crime|Drama|Thriller,,
141109,Jack Frost (1998),Children|Comedy|Drama,,
120844,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,,
120794,Prince of Egypt The (1998),Animation|Musical,,
128445,Rushmore (1998),Comedy|Drama,,
138097,Shakespeare in Love (1998),Comedy|Drama|Romance,,
39628,Miracle on 34th Street (1947),Comedy|Drama,,
89961,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,,
98115,Prancer (1989),Children|Drama|Fantasy,,
89767,Pale Rider (1985),Western,,
89880,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,,
83944,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,,
95956,Rambo III (1988),Action|Adventure|Thriller|War,,
89370,Jewel of the Nile The (1985),Action|Adventure|Comedy|Romance,,
88011,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,,
88933,Cocoon (1985),Comedy|Sci-Fi,,
94890,Cocoon: The Return (1988),Comedy|Sci-Fi,,
79817,Rocky II (1979),Action|Drama,,
84602,Rocky III (1982),Action|Drama,,
89927,Rocky IV (1985),Action|Drama,,
100507,Rocky V (1990),Action|Drama,,
88930,Clue (1985),Comedy|Crime|Mystery|Thriller,,
90357,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,,
92173,Violets Are Blue... (1986),Drama|Romance,,
90685,Back to School (1986),Comedy,,
91188,Heartburn (1986),Comedy|Drama,,
91653,Nothing in Common (1986),Comedy,,
91024,Extremities (1986),Drama|Thriller,,
87538,Karate Kid The (1984),Drama,,
91326,Karate Kid Part II The (1986),Action|Adventure|Drama,,
97647,Karate Kid Part III The (1989),Action|Adventure|Children|Drama,,
97958,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,,
128853,You've Got Mail (1998),Comedy|Romance,,
120706,General The (1998),Crime,,
120863,Thin Red Line The (1998),Action|Drama|War,,
133751,Faculty The (1998),Horror|Sci-Fi,,
120751,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,,
41650,Mighty Joe Young (1949),Adventure|Children|Drama,,
129290,Patch Adams (1998),Comedy|Drama,,
120686,Stepmom (1998),Drama,,
120633,Civil Action A (1998),Drama,,
119336,Hurlyburly (1998),Drama,,
120857,Tea with Mussolini (1999),Comedy|Drama|War,,
118564,Affliction (1997),Drama,,
150915,Hilary and Jackie (1998),Drama,,
145734,Playing by Heart (1998),Drama|Romance,,
132512,At First Sight (1999),Drama,,
120710,In Dreams (1999),Horror|Thriller,,
139699,Varsity Blues (1999),Comedy|Drama,,
120458,Virus (1999),Horror|Sci-Fi,,
91225,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,,
93075,Gate The (1987),Horror,,
90768,Boy Who Could Fly The (1986),Drama|Fantasy,,
51622,Fly The (1958),Horror|Mystery|Sci-Fi,,
91064,Fly The (1986),Drama|Horror|Sci-Fi|Thriller,,
97368,Fly II The (1989),Horror|Sci-Fi,,
91875,Running Scared (1986),Action|Comedy,,
90660,Armed and Dangerous (1986),Comedy|Crime,,
72271,Texas Chainsaw Massacre The (1974),Horror,,
92076,Texas Chainsaw Massacre 2 The (1986),Horror,,
110978,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,,
91877,Ruthless People (1986),Comedy,,
90917,Deadly Friend (1986),Horror,,
91605,Name of the Rose The (Name der Rose Der) (1986),Crime|Drama|Mystery|Thriller,,
91306,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,,
91738,Peggy Sue Got Married (1986),Comedy|Drama,,
90555,Crocodile Dundee (1986),Adventure|Comedy,,
92493,Crocodile Dundee II (1988),Action|Adventure|Comedy,,
92105,Tough Guys (1986),Comedy,,
91991,Soul Man (1986),Comedy,,
90863,Color of Money The (1986),Drama,,
90567,52 Pick-Up (1986),Action|Mystery|Thriller,,
91187,Heartbreak Ridge (1986),Action|War,,
91055,Firewalker (1986),Adventure,,
92086,¡Three Amigos! (1986),Comedy|Western,,
151691,My Name Is Joe (1998),Drama|Romance,,
149151,Still Crazy (1998),Comedy|Romance,,
112922,Day of the Beast The (Día de la Bestia El) (1995),Adventure|Comedy|Thriller,,
160862,She's All That (1999),Comedy|Romance,,
54167,Peeping Tom (1960),Drama|Horror|Thriller,,
120784,Payback (1999),Action|Thriller,,
145893,Simply Irresistible (1999),Comedy|Romance,,
138987,20 Dates (1998),Comedy|Romance,,
128133,Harmonists The (1997),Drama,,
174852,Last Days The (1998),Documentary,,
70544,Fantastic Planet The (Planète sauvage La) (1973),Animation|Sci-Fi,,
124298,Blast from the Past (1999),Comedy|Romance,,
139462,Message in a Bottle (1999),Romance,,
120764,My Favorite Martian (1999),Comedy|Sci-Fi,,
155776,Jawbreaker (1999),Comedy,,
132477,October Sky (1999),Drama,,
151804,Office Space (1999),Comedy|Crime,,
156901,Apple The (Sib) (1998),Drama,,
137338,200 Cigarettes (1999),Comedy|Drama,,
134273,8MM (1999),Drama|Mystery|Thriller,,
123209,Other Sister The (1999),Comedy|Drama|Romance,,
70334,Long Goodbye The (1973),Crime|Film-Noir,,
84390,Ballad of Narayama The (Narayama bushiko) (1983),Drama,,
98084,Pet Sematary (1989),Horror,,
105128,Pet Sematary II (1992),Comedy|Horror,,
106557,Children of the Corn II: The Final Sacrifice (1993),Horror,,
109415,Children of the Corn III (1994),Horror,,
85333,Christine (1983),Horror,,
84412,Night Shift (1982),Comedy,,
65377,Airport (1970),Drama,,
71110,Airport 1975 (1974),Action|Drama|Thriller,,
75648,Airport '77 (1977),Drama,,
76636,Rollercoaster (1977),Drama|Thriller,,
72308,Towering Inferno The (1974),Action|Adventure|Drama|Thriller,,
80354,Alligator (1980),Action|Horror|Sci-Fi,,
79550,Meteor (1979),Sci-Fi,,
70909,Westworld (1973),Action|Sci-Fi|Thriller|Western,,
74812,Logan's Run (1976),Action|Adventure|Sci-Fi,,
63442,Planet of the Apes (1968),Action|Drama|Sci-Fi,,
65462,Beneath the Planet of the Apes (1970),Action|Sci-Fi,,
69768,Battle for the Planet of the Apes (1973),Action|Sci-Fi,,
68408,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,,
67065,Escape from the Planet of the Apes (1971),Action|Sci-Fi,,
77189,Avalanche (1978),Action,,
71455,Earthquake (1974),Action|Drama|Thriller,,
78856,Beyond the Poseidon Adventure (1979),Adventure,,
175550,Dancemaker (1998),Documentary,,
122933,Analyze This (1999),Comedy,,
142192,Corruptor The (1999),Action|Crime|Drama|Thriller,,
139134,Cruel Intentions (1999),Drama,,
120735,Lock Stock & Two Smoking Barrels (1998),Comedy|Crime|Thriller,,
157208,School of Flesh The (École de la chair L') (1998),Drama|Romance,,
120646,Deep End of the Ocean The (1999),Drama,,
144814,Rage: Carrie 2 The (1999),Horror,,
131646,Wing Commander (1999),Action|Sci-Fi,,
57129,Haunting The (1963),Horror|Thriller,,
94964,Dead Ringers (1988),Drama|Horror|Thriller,,
107626,My Boyfriend's Back (1993),Comedy,,
54443,Village of the Damned (1960),Horror|Sci-Fi|Thriller,,
56931,Children of the Damned (1963),Horror|Sci-Fi|Thriller,,
118665,Baby Geniuses (1999),Comedy,,
157016,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,,
141098,Forces of Nature (1999),Comedy|Romance,,
160429,King and I The (1999),Animation|Children,,
129332,Ravenous (1999),Horror|Thriller,,
139668,True Crime (1999),Crime|Thriller,,
118892,Dangerous Beauty (1998),Drama,,
49408,King and I The (1956),Drama|Musical|Romance,,
187819,Doug's 1st Movie (1999),Animation|Children,,
131369,EDtv (1999),Comedy,,
120757,Mod Squad The (1999),Action|Crime,,
120613,Walk on the Moon A (1999),Drama|Romance,,
133093,Matrix The (1999),Action|Sci-Fi|Thriller,,
147800,10 Things I Hate About You (1999),Comedy|Romance,,
120274,Tango (1998),Drama|Musical,,
129280,Out-of-Towners The (1999),Comedy,,
120449,Dreamlife of Angels The (Vie rêvée des anges La) (1998),Drama,,
119665,Metroland (1997),Comedy|Drama,,
154506,Following (1998),Crime|Mystery|Thriller,,
139239,Go (1999),Comedy|Crime,,
151738,Never Been Kissed (1999),Comedy|Romance,,
105399,Twin Dragons (Shuang long hui) (1992),Action|Comedy,,
126250,Cookie's Fortune (1999),Comedy|Drama,,
133363,Lovers of the Arctic Circle The (Los Amantes del Círculo Polar) (1998),Drama|Romance,,
119219,Goodbye Lover (1999),Comedy|Crime|Thriller,,
123964,Life (1999),Comedy|Crime|Drama,,
143261,Friends & Lovers (1999),Comedy|Drama|Romance,,
136244,Hideous Kinky (1998),Drama,,
110570,Monster The (Mostro Il) (1994),Comedy,,
125659,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,,
133189,SLC Punk! (1998),Comedy|Drama,,
120836,Lost & Found (1999),Comedy|Romance,,
120797,Pushing Tin (1999),Comedy,,
126886,Election (1999),Comedy,,
120907,eXistenZ (1999),Action|Sci-Fi|Thriller,,
137494,Entrapment (1999),Crime|Thriller,,
138510,Idle Hands (1999),Comedy|Horror,,
162973,Get Real (1998),Drama|Romance,,
115669,King of Masks The (Bian Lian) (1996),Drama,,
155388,Winslow Boy The (1999),Drama,,
37913,Mildred Pierce (1945),Drama|Film-Noir,,
87799,Night of the Comet (1984),Comedy|Horror|Sci-Fi,,
90837,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,,
89652,My Science Project (1985),Adventure|Sci-Fi,,
99422,Dick Tracy (1990),Action|Crime,,
120616,Mummy The (1999),Action|Adventure|Comedy|Fantasy|Horror|Thriller,,
118826,Castle The (1997),Comedy,,
120865,This Is My Father (1998),Drama|Romance,,
140379,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,,
160298,Trippin' (1999),Comedy,,
165078,After Life (Wandafuru raifu) (1998),Drama|Fantasy,,
115693,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,,
120915,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,,
166252,Love Letter The (1999),Comedy|Romance,,
149723,Besieged (a.k.a. L' Assedio) (1998),Drama,,
59643,Saragossa Manuscript The (Rekopis znaleziony w Saragossie) (1965),Adventure|Drama|Mystery,,
23245,Mummy The (1932),Horror|Romance,,
53085,Mummy The (1959),Horror,,
82766,Mommie Dearest (1981),Drama,,
78346,Superman (1978),Action|Adventure|Sci-Fi,,
81573,Superman II (1980),Action|Sci-Fi,,
86393,Superman III (1983),Action|Adventure|Sci-Fi,,
94074,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,,
21814,Dracula (1931),Horror,,
21884,Frankenstein (1931),Drama|Horror|Sci-Fi,,
35899,Frankenstein Meets the Wolf Man (1943),Horror,,
50280,Curse of Frankenstein The (1957),Horror,,
34398,Wolf Man The (1941),Drama|Fantasy|Horror,,
89308,Howling II: Your Sister Is a Werewolf (1985),Horror,,
48696,Tarantula (1955),Horror|Sci-Fi,,
73629,Rocky Horror Picture Show The (1975),Comedy|Horror|Musical|Sci-Fi,,
84156,It Came from Hollywood (1982),Comedy|Documentary,,
44121,Thing from Another World The (1951),Horror|Sci-Fi,,
45920,It Came from Outer Space (1953),Sci-Fi,,
46534,War of the Worlds The (1953),Action|Drama|Sci-Fi,,
49366,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,,
49169,Earth vs. the Flying Saucers (1956),Sci-Fi,,
84745,Swamp Thing (1982),Horror|Sci-Fi,,
53183,Pork Chop Hill (1959),War,,
52151,Run Silent Run Deep (1958),War,,
125439,Notting Hill (1999),Comedy|Romance,,
139809,Thirteenth Floor The (1999),Drama|Sci-Fi|Thriller,,
126859,Loss of Sexual Innocence The (1999),Drama|Fantasy,,
128278,Instinct (1999),Drama|Thriller,,
186508,Buena Vista Social Club (1999),Documentary|Musical,,
141105,Free Enterprise (1998),Comedy|Romance|Sci-Fi,,
164085,Limbo (1999),Drama,,
145660,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,,
120802,Red Violin The (Violon rouge Le) (1998),Drama|Mystery,,
120855,Tarzan (1999),Adventure|Animation|Children|Drama,,
144214,General's Daughter The (1999),Crime|Drama|Mystery|Thriller,,
122541,Ideal Husband An (1999),Comedy|Romance,,
120731,Legend of 1900 The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998),Drama,,
130827,Run Lola Run (Lola rennt) (1998),Action|Crime,,
120370,Trekkies (1997),Documentary,,
142342,Big Daddy (1999),Comedy,,
139898,Boys The (1998),Drama,,
119038,Dinner Game The (Dîner de cons Le) (1998),Comedy,,
119743,My Son the Fanatic (1997),Comedy|Drama|Romance,,
120554,Zone 39 (1997),Sci-Fi,,
99052,Arachnophobia (1990),Comedy|Horror,,
158983,South Park: Bigger Longer and Uncut (1999),Animation|Comedy|Musical,,
120891,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,,
162677,Summer of Sam (1999),Drama,,
163651,American Pie (1999),Comedy|Romance,,
137363,Arlington Road (1999),Thriller,,
137439,Autumn Tale An (Conte d'automne) (1998),Romance,,
158811,Muppets From Space (1999),Children|Comedy,,
185937,Blair Witch Project The (1999),Drama|Horror|Thriller,,
120663,Eyes Wide Shut (1999),Drama|Mystery|Thriller,,
139414,Lake Placid (1999),Horror|Thriller,,
87332,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,,
97428,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,,
157503,Drop Dead Gorgeous (1999),Comedy,,
171363,Haunting The (1999),Horror|Thriller,,
141369,Inspector Gadget (1999),Action|Adventure|Children|Comedy,,
149261,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,,
132347,Mystery Men (1999),Action|Comedy|Fantasy,,
163187,Runaway Bride (1999),Comedy|Romance,,
162830,Twin Falls Idaho (1999),Drama,,
49406,Killing The (1956),Crime|Film-Noir,,
48254,Killer's Kiss (1955),Crime|Film-Noir,,
54331,Spartacus (1960),Action|Drama|Romance|War,,
56193,Lolita (1962),Drama|Romance,,
72684,Barry Lyndon (1975),Drama|Romance|War,,
53198,400 Blows The (Les quatre cents coups) (1959),Crime|Drama,,
55032,Jules and Jim (Jules et Jim) (1961),Drama|Romance,,
96378,Vibes (1988),Adventure|Comedy|Romance,,
91557,Mosquito Coast The (1986),Adventure|Drama|Thriller,,
91129,Golden Child The (1986),Action|Adventure|Comedy|Fantasy|Mystery,,
90774,Brighton Beach Memoirs (1986),Comedy,,
92585,Assassination (1987),Action|Drama|Thriller,,
90886,Crimes of the Heart (1986),Comedy|Drama,,
88939,Color Purple The (1985),Drama,,
91343,Kindred The (1986),Horror|Sci-Fi,,
91637,No Mercy (1986),Action|Crime|Thriller,,
92068,Ménage (Tenue de soirée) (1986),Comedy|Drama,,
91613,Native Son (1986),Drama,,
91699,Otello (1986),Drama,,
91530,Mission The (1986),Drama,,
91419,Little Shop of Horrors (1986),Comedy|Horror|Musical,,
54033,Little Shop of Horrors The (1960),Comedy|Horror,,
92534,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,,
91554,Morning After The (1986),Drama|Mystery,,
93818,Radio Days (1987),Comedy|Drama,,
93051,From the Hip (1987),Comedy|Drama,,
93690,Outrageous Fortune (1987),Comedy|Mystery,,
92850,Deadtime Stories (1987),Horror,,
83967,Frances (1982),Drama,,
144168,Dick (1999),Comedy,,
129167,Iron Giant The (1999),Adventure|Animation|Children|Drama|Sci-Fi,,
167404,Sixth Sense The (1999),Drama|Horror|Mystery,,
155267,Thomas Crown Affair The (1999),Action|Mystery,,
63688,Thomas Crown Affair The (1968),Crime|Drama|Romance|Thriller,,
122515,Acid House The (1998),Comedy|Drama,,
168449,Adventures of Sebastian Cole The (1998),Comedy|Drama,,
138946,Yards The (2000),Crime|Drama,,
131325,Bowfinger (1999),Comedy,,
120620,Brokedown Palace (1999),Drama,,
165710,Detroit Rock City (1999),Comedy,,
168987,Better Than Chocolate (1999),Comedy|Romance,,
138487,Head On (1998),Drama,,
77663,Heaven Can Wait (1978),Comedy,,
55304,Pit and the Pendulum (1961),Horror,,
58333,Masque of the Red Death The (1964),Horror,,
91178,Haunted Honeymoon (1986),Comedy,,
88889,Cat's Eye (1985),Horror,,
66765,Monty Python's And Now for Something Completely Different (1971),Comedy,,
77394,Damien: Omen II (1978),Horror,,
82377,Final Conflict The (a.k.a. Omen III: The Final Conflict) (1981),Horror|Thriller,,
80339,Airplane! (1980),Comedy,,
83530,Airplane II: The Sequel (1982),Comedy,,
118604,American Werewolf in Paris An (1997),Comedy|Horror|Romance|Thriller,,
89670,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,,
85995,National Lampoon's Vacation (1983),Comedy,,
95188,Funny Farm (1988),Comedy,,
94737,Big (1988),Comedy|Drama|Fantasy|Romance,,
100419,Problem Child (1990),Children|Comedy,,
102719,Problem Child 2 (1991),Comedy,,
104740,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,,
119843,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,,
96244,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,,
107798,Pelican Brief The (1993),Crime|Drama|Mystery|Romance|Thriller,,
85334,Christmas Story A (1983),Children|Comedy,,
130121,Mickey Blue Eyes (1999),Comedy|Romance,,
133046,Teaching Mrs. Tingle (1999),Comedy|Thriller,,
176269,Universal Soldier: The Return (1999),Action|Sci-Fi,,
105698,Universal Soldier (1992),Action|Sci-Fi,,
156887,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,,
160401,In Too Deep (1999),Action|Thriller,,
181833,Source The (1999),Documentary,,
91278,Iron Eagle (1986),Action|War,,
95382,Iron Eagle II (1988),Action|War,,
103617,Aces: Iron Eagle III (1992),Action,,
113438,Iron Eagle IV (1995),Action|War,,
73802,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,,
58175,Hamlet (1964),Drama,,
104839,Medicine Man (1992),Adventure|Romance,,
181733,On the Ropes (1999),Documentary|Drama,,
120657,13th Warrior The (1999),Action|Adventure|Fantasy,,
138304,Astronaut's Wife The (1999),Horror|Sci-Fi|Thriller,,
160236,Dudley Do-Right (1999),Children|Comedy,,
164108,Muse The (1999),Comedy,,
163579,Chill Factor (1999),Action|Adventure|Comedy|Thriller,,
125971,Outside Providence (1999),Comedy,,
126810,Bedrooms & Hallways (1998),Comedy|Romance,,
157183,West Beirut (West Beyrouth) (1998),Drama,,
145531,Stigmata (1999),Drama|Thriller,,
164181,Stir of Echoes (1999),Horror|Mystery|Thriller,,
118843,Black Cat White Cat (Crna macka beli macor) (1998),Comedy|Romance,,
151582,Minus Man The (1999),Drama|Mystery,,
97050,Adventures of Milo and Otis The (Koneko monogatari) (1986),Adventure|Children|Comedy|Drama,,
31762,Only Angels Have Wings (1939),Adventure|Drama|Romance,,
45251,Othello (Tragedy of Othello: The Moor of Venice The) (1952),Drama,,
81454,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,,
88146,Soldier's Story A (1984),Drama,,
59297,I Saw What You Did (1965),Thriller,,
63823,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,,
169547,American Beauty (1999),Drama|Romance,,
88178,Stop Making Sense (1984),Documentary|Musical,,
181316,Blue Streak (1999),Comedy,,
126916,For Love of the Game (1999),Comedy|Drama,,
80491,Caligula (1979),Drama,,
58182,Hard Day's Night A (1964),Adventure|Comedy|Musical,,
173390,Sugar Town (1999),Comedy,,
77280,Buddy Holly Story The (1978),Drama,,
89175,Fright Night (1985),Comedy|Horror|Thriller,,
97390,Fright Night Part II (1988),Horror,,
61385,Barefoot in the Park (1967),Comedy,,
68473,Deliverance (1972),Adventure|Drama|Thriller,,
82348,Excalibur (1981),Adventure|Fantasy,,
50814,Pajama Game The (1957),Comedy|Musical|Romance,,
108185,Sommersby (1993),Drama|Mystery|Romance,,
111419,Thumbelina (1994),Animation|Children|Fantasy,,
73812,Tommy (1975),Musical,,
82511,Hell Night (1981),Horror,,
99558,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,,
91431,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,,
150377,Double Jeopardy (1999),Action|Crime|Drama|Thriller,,
120716,Jakob the Liar (1999),Drama,,
140397,Mumford (1999),Comedy|Drama,,
129884,Dog Park (1998),Comedy|Romance,,
160338,Guinevere (1999),Drama|Romance,,
159421,Adventures of Elmo in Grouchland The (1999),Children|Comedy,,
168172,Simon Sez (1999),Action|Comedy,,
164114,Drive Me Crazy (1999),Comedy|Romance,,
134618,Mystery Alaska (1999),Comedy|Drama,,
120188,Three Kings (1999),Action|Adventure|Comedy|Drama|War,,
162360,Happy Texas (1999),Comedy,,
133122,New Rose Hotel (1998),Action|Drama,,
134033,Plunkett & MaCleane (1999),Action|Adventure|Drama,,
194314,Romance (1999),Drama|Romance,,
60095,Alvarez Kelly (1966),Western,,
87188,And the Ship Sails On (E la nave va) (1983),Comedy|War,,
106664,Dark Half The (1993),Horror|Mystery,,
31397,Gulliver's Travels (1939),Adventure|Animation|Children,,
95652,Monkey Shines (1988),Horror|Sci-Fi,,
79714,Phantasm (1979),Horror|Sci-Fi,,
86154,Psycho II (1983),Horror|Mystery|Thriller,,
91799,Psycho III (1986),Horror|Thriller,,
56443,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,,
156934,Random Hearts (1999),Drama|Romance,,
167427,Superstar (1999),Comedy,,
171804,Boys Don't Cry (1999),Drama,,
165854,Limey The (1999),Crime|Drama|Thriller,,
86200,Risky Business (1983),Comedy,,
100802,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,,
82089,Body Heat (1981),Crime|Thriller,,
91042,Ferris Bueller's Day Off (1986),Comedy,,
86617,Year of Living Dangerously The (1982),Drama|Romance|War,,
68699,High Plains Drifter (1973),Western,,
61747,Hang 'Em High (1968),Crime|Drama|Western,,
80179,Drunken Master (Jui kuen) (1978),Action|Comedy,,
65571,Conformist The (Conformista Il) (1970),Drama,,
95270,Hairspray (1988),Comedy|Drama,,
37558,Brief Encounter (1946),Drama|Romance,,
87980,Razor's Edge The (1984),Drama,,
82979,Reds (1981),Drama|Romance,,
176093,Return with Honor (1998),Documentary,,
97223,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,,
77405,Days of Heaven (1978),Drama,,
33804,Lady Eve The (1941),Comedy|Romance,,
34240,Sullivan's Travels (1941),Adventure|Comedy|Romance,,
35169,Palm Beach Story The (1942),Comedy,,
46126,Niagara (1953),Drama|Thriller,,
38559,Gilda (1946),Drama|Film-Noir|Mystery|Romance,,
52225,South Pacific (1958),Musical|Romance|War,,
85549,Flashdance (1983),Drama|Romance,,
104507,Indochine (1992),Drama|Romance,,
61578,Dirty Dozen The (1967),Action|Drama|War,,
59260,Help! (1965),Comedy|Musical,,
58150,Goldfinger (1964),Action|Adventure|Thriller,,
57076,From Russia with Love (1963),Action|Adventure|Thriller,,
55928,Dr. No (1962),Action|Adventure|Thriller,,
80453,Blue Lagoon The (1980),Adventure|Drama|Romance,,
58461,Fistful of Dollars A (Per un pugno di dollari) (1964),Action|Western,,
119256,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,,
104431,Home Alone 2: Lost in New York (1992),Children|Comedy,,
94008,Someone to Watch Over Me (1987),Action|Crime|Thriller,,
137523,Fight Club (1999),Action|Crime|Drama|Thriller,,
160916,Story of Us The (1999),Comedy|Drama,,
119114,Fever Pitch (1997),Comedy|Romance,,
192194,Julien Donkey-Boy (1999),Drama,,
203408,Omega Code The (1999),Action,,
166896,Straight Story The (1999),Adventure|Drama,,
48977,Bad Seed The (1956),Drama|Thriller,,
81633,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,,
61138,Man and a Woman A (Un homme et une femme) (1966),Drama|Romance,,
83946,Fitzcarraldo (1982),Adventure|Drama,,
78754,All That Jazz (1979),Drama|Fantasy|Musical,,
93206,Red Sorghum (Hong gao liang) (1987),Drama|War,,
97123,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,,
200469,Bats (1999),Horror|Thriller,,
168501,Best Man The (1999),Comedy|Drama,,
163988,Bringing Out the Dead (1999),Drama,,
142201,Crazy in Alabama (1999),Comedy|Drama,,
144640,Three to Tango (1999),Comedy|Romance,,
172627,Body Shots (1999),Drama,,
99710,Guardian The (1990),Horror|Thriller,,
59319,Ipcress File The (1965),Thriller,,
67527,On Any Sunday (1971),Documentary,,
93870,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,,
100502,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,,
96438,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,,
81150,Melvin and Howard (1980),Drama,,
82398,For Your Eyes Only (1981),Action|Adventure|Thriller,,
97742,Licence to Kill (1989),Action|Adventure|Thriller,,
70328,Live and Let Die (1973),Action|Adventure|Thriller,,
91829,Rawhead Rex (1986),Horror|Thriller,,
59800,Thunderball (1965),Action|Adventure|Thriller,,
185371,House on Haunted Hill (1999),Horror|Thriller,,
166943,Music of the Heart (1999),Drama,,
120601,Being John Malkovich (1999),Comedy|Drama|Fantasy,,
119698,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,,
200849,My Best Fiend (Mein liebster Feind) (1999),Documentary,,
170705,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,,
120596,Bachelor The (1999),Comedy|Romance,,
145681,Bone Collector The (1999),Thriller,,
140352,Insider The (1999),Drama|Thriller,,
181288,American Movie (1999),Documentary,,
156729,Last Night (1998),Drama|Sci-Fi,,
200071,Rosetta (1999),Drama,,
65088,They Shoot Horses Don't They? (1969),Drama,,
99180,Bride of Re-Animator (1990),Comedy|Horror,,
82121,Bustin' Loose (1981),Comedy,,
77355,Coma (1978),Thriller,,
83767,Creepshow (1982),Horror,,
92796,Creepshow 2 (1987),Horror,,
89885,Re-Animator (1985),Comedy|Horror|Sci-Fi,,
97240,Drugstore Cowboy (1989),Crime|Drama,,
106856,Falling Down (1993),Action|Drama,,
82427,Funhouse The (1981),Horror,,
17925,General The (1926),Comedy|War,,
78087,Piranha (1978),Horror|Sci-Fi,,
61407,Taming of the Shrew The (1967),Comedy,,
82817,Nighthawks (1981),Action|Drama,,
55630,Yojimbo (1961),Action|Adventure,,
100475,Repossessed (1990),Comedy,,
67525,Omega Man The (1971),Action|Drama|Sci-Fi|Thriller,,
94012,Spaceballs (1987),Comedy|Sci-Fi,,
