,imdb_movie_Id,title,image
3600,52564,Angry Red Planet The (1959),1
3601,74483,Enforcer The (1976),1
3602,82350,Eye for an Eye An (1981),1
3603,76070,Gauntlet The (1977),1
3604,100054,Lord of the Flies (1990),1
3605,89622,Morons From Outer Space (1985),1
3606,76535,People That Time Forgot The (1977),1
3607,54135,Ocean's Eleven (a.k.a. Ocean's 11) (1960),1
3608,81568,Stunt Man The (1980),1
3609,86383,Sudden Impact (1983),1
3610,159273,Behind Enemy Lines (2001),1
3611,242252,Affair of the Necklace The (2001),1
3612,282856,Pornstar: The Legend of Ron Jeremy (2001),1
3613,193560,Texas Rangers (2001),1
3614,240772,Ocean's Eleven (2001),1
3615,233841,Baran (2001),1
3616,270259,Business of Strangers The (2001),1
3617,50539,Incredible Shrinking Man The (1957),1
3618,283509,No Man's Land (2001),1
3619,37515,And Then There Were None (1945),1
3620,20697,Blue Angel The (Blaue Engel Der) (1930),1
3621,87747,Moscow on the Hudson (1984),1
3622,211915,Amelie (Fabuleux destin d'Amélie Poulain Le) (2001),1
3623,277371,Not Another Teen Movie (2001),1
3624,259711,Vanilla Sky (2001),1
3625,280778,Iris (2001),1
3626,283431,Kandahar (Safar e Ghandehar) (2001),1
3627,259393,Lantana (2001),1
3628,265666,Royal Tenenbaums The (2001),1
3629,101452,Bill & Ted's Bogus Journey (1991),1
3630,90852,Clockwise (1986),1
3631,88103,Sheena (1984),1
3632,86346,Spacehunter: Adventures in the Forbidden Zone (1983),1
3633,94318,White Water Summer (1987),1
3634,278488,How High (2001),1
3635,268397,Jimmy Neutron: Boy Genius (2001),1
3636,279889,Joe Somebody (2001),1
3637,35423,Kate & Leopold (2001),1
3638,120737,Lord of the Rings: The Fellowship of the Ring The (2001),1
3639,268995,Majestic The (2001),1
3640,268978,Beautiful Mind A (2001),1
3641,51525,Defiant Ones The (1958),1
3642,63415,Party The (1968),1
3643,58672,Topkapi (1964),1
3644,51201,Witness for the Prosecution (1957),1
3645,248667,Ali (2001),1
3646,265086,Black Hawk Down (2001),1
3647,245046,Charlotte Gray (2001),1
3648,86619,Yentl (1983),1
3649,280707,Gosford Park (2001),1
3650,277027,I Am Sam (2001),1
3651,285742,Monster's Ball (2001),1
3652,120824,Shipping News The (2001),1
3653,74937,Murder by Death (1976),1
3654,105789,Waterdance The (1992),1
3655,273923,Orange County (2002),1
3656,237534,Brotherhood of the Wolf (Pacte des loups Le) (2001),1
3657,99044,Another 48 Hrs. (1990),1
3658,269746,What Time Is It There? (Ni neibian jidian) (2001),1
3659,100530,Russia House The (1990),1
3660,103129,Truly Madly Deeply (1991),1
3661,82288,Dragonslayer (1981),1
3662,87078,Conan the Destroyer (1984),1
3663,85542,Fire and Ice (1983),1
3664,160399,Impostor (2002),1
3665,240468,Kung Pow: Enter the Fist (2002),1
3666,281373,Snow Dogs (2002),1
3667,83511,48 Hrs. (1982),1
3668,243862,Italian for Beginners (Italiensk for begyndere) (2000),1
3669,109288,Blankman (1994),1
3670,85271,Brainstorm (1983),1
3671,106770,Dragon: The Bruce Lee Story (1993),1
3672,145046,Little Dieter Needs to Fly (1997),1
3673,66026,M*A*S*H (a.k.a. MASH) (1970),1
3674,60955,Seconds (1966),1
3675,55257,One-Eyed Jacks (1961),1
3676,245844,The Count of Monte Cristo (2002),1
3677,265349,Mothman Prophecies The (2002),1
3678,281358,Walk to Remember A (2002),1
3679,276501,Beijing Bicycle (Shiqi sui de dan che) (2001),1
3680,270933,Escaflowne: The Movie (Escaflowne) (2000),1
3681,220627,Maelström (2000),1
3682,293416,Metropolis (2001),1
3683,208990,Son's Room The (Stanza del figlio La) (2001),1
3684,250081,Storytelling (2001),1
3685,219405,Waydowntown (2000),1
3686,106223,Adventures of Huck Finn The (1993),1
3687,97116,Cousins (1989),1
3688,240900,Slackers (2002),1
3689,188453,Birthday Girl (2001),1
3690,295552,Rare Birds (2001),1
3691,72353,Going Places (Valseuses Les) (1974),1
3692,265298,Big Fat Liar (2002),1
3693,233469,Collateral Damage (2002),1
3694,246894,Rollerball (2002),1
3695,265713,Scotland Pa. (2001),1
3696,109190,Baby's Day Out (1994),1
3697,28988,Heidi (1937),1
3698,107985,Rookie of the Year (1993),1
3699,108037,Sandlot The (1993),1
3700,69995,Don't Look Now (1973),1
3701,275022,Crossroads (2002),1
3702,251114,Hart's War (2002),1
3703,251160,John Q (2002),1
3704,280030,Return to Never Land (2002),1
3705,247745,Super Troopers (2001),1
3706,107034,Good Son The (1993),1
3707,253200,Last Orders (2001),1
3708,60200,After the Fox (Caccia alla volpe) (1966),1
3709,44391,Bad and the Beautiful The (1952),1
3710,50306,Designing Woman (1957),1
3711,69281,Sleuth (1972),1
3712,75276,Stroszek (1977),1
3713,259288,Dragonfly (2002),1
3714,238546,Queen of the Damned (2002),1
3715,207524,How to Kill Your Neighbor's Dog (2000),1
3716,291341,Mean Machine (2001),1
3717,265343,Monsoon Wedding (2001),1
3718,275067,Wendigo (2001),1
3719,143861,Scratch (2001),1
3720,74174,Bad News Bears The (1976),1
3721,216651,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),1
3722,50986,Wild Strawberries (Smultronstället) (1957),1
3723,243736,40 Days and 40 Nights (2002),1
3724,277434,We Were Soldiers (2002),1
3725,68273,Big Bird Cage The (1972),1
3726,66830,Big Doll House The (1971),1
3727,104254,Ferngully: The Last Rainforest (1992),1
3728,80057,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),1
3729,43983,Royal Wedding (1951),1
3730,278295,All About the Benjamins (2002),1
3731,268695,Time Machine The (2002),1
3732,35015,Magnificent Ambersons The (1942),1
3733,109855,Fun (1994),1
3734,80836,Hangar 18 (1980),1
3735,80889,Hopscotch (1980),1
3736,80904,Humanoids from the Deep (1980),1
3737,81060,Little Darlings (1980),1
3738,81070,Long Good Friday The (1980),1
3739,81176,Mon oncle d'Amérique (1980),1
3740,81184,Motel Hell (1980),1
3741,81809,Ffolkes (1979),1
3742,81259,Octagon The (1980),1
3743,81268,Oh God! Book II (1980),1
3744,76489,Oh God! (1977),1
3745,268380,Ice Age (2002),1
3746,120804,Resident Evil (2002),1
3747,284490,Showtime (2002),1
3748,216799,Harrison's Flowers (2000),1
3749,264761,Kissing Jessica Stein (2001),1
3750,282864,Promises (2001),1
3751,245574,And Your Mother Too (Y tu mamá también) (2001),1
3752,85154,All the Right Moves (1983),1
3753,35262,Road to Morocco (1942),1
3754,83169,Taps (1981),1
3755,81420,Return of the Secaucus 7 (1980),1
3756,81441,Rude Boy (1980),1
3757,81445,Running Scared (1980),1
3758,81480,Seems Like Old Times (1980),1
3759,81506,Shogun Assassin (1980),1
3760,81529,Smokey and the Bandit II (1980),1
3761,76729,Smokey and the Bandit (1977),1
3762,86325,Smokey and the Bandit III (1983),1
3763,81562,Stir Crazy (1980),1
3764,187738,Blade II (2002),1
3765,279781,Sorority Boys (2002),1
3766,286162,Stolen Summer (2002),1
3767,262432,George Washington (2000),1
3768,250305,Clockstoppers (2002),1
3769,266452,Death to Smoochy (2002),1
3770,258000,Panic Room (2002),1
3771,265662,Rookie The (2002),1
3772,248190,No Such Thing (2001),1
3773,254686,Piano Teacher The (La pianiste) (2001),1
3774,279065,Time Out (L'emploi du temps) (2001),1
3775,68309,Boxcar Bertha (1972),1
3776,89167,Fraternity Vacation (1985),1
3777,102103,Impromptu (1991),1
3778,257756,High Crimes (2002),1
3779,283111,National Lampoon's Van Wilder (2002),1
3780,245407,Crush (2001),1
3781,246134,Lucky Break (2001),1
3782,83590,Atomic Cafe The (1982),1
3783,42876,Rashomon (Rashômon) (1950),1
3784,76723,Slap Shot (1977),1
3785,264472,Changing Lanes (2002),1
3786,264616,Frailty (2001),1
3787,253867,Sweetest Thing The (2002),1
3788,266391,Cat's Meow The (2002),1
3789,219822,Human Nature (2001),1
3790,259446,My Big Fat Greek Wedding (2002),1
3791,50086,3:10 to Yuma (1957),1
3792,99892,Joe Versus the Volcano (1990),1
3793,38890,Rome Open City (a.k.a. Open City) (Roma città aperta) (1945),1
3794,103035,Taking Care of Business (1990),1
3795,94137,Three Men and a Baby (1987),1
3796,98966,Three Men and a Little Lady (1990),1
3797,81738,Watcher in the Woods The (1980),1
3798,264935,Murder by Numbers (2002),1
3799,277296,The Scorpion King (2002),1
3800,157583,Enigma (2001),1
3801,247586,Nine Queens (Nueve reinas) (2000),1
3802,253840,Triumph of Love The (2001),1
3803,262911,World Traveler (2001),1
3804,211443,Jason X (2002),1
3805,282687,Life or Something Like It (2002),1
3806,275309,Dogtown and Z-Boyz (2001),1
3807,287645,Rain (2001),1
3808,235737,Salton Sea The (2002),1
3809,47892,Bob le Flambeur (1955),1
3810,99204,Cadillac Man (1990),1
3811,101701,Delirious (1991),1
3812,95186,Full Moon in Blue Water (1988),1
3813,104466,Husbands and Wives (1992),1
3814,71746,Lenny (1974),1
3815,98513,Triumph of the Spirit (1989),1
3816,100934,Wild Orchid (1990),1
3817,231448,Deuces Wild (2002),1
3818,278823,Hollywood Ending (2002),1
3819,145487,Spider-Man (2002),1
3820,68326,Butterflies Are Free (1972),1
3821,73043,Giant Spider Invasion The (1975),1
3822,110157,Iron Will (1994),1
3823,100196,Mountains of the Moon (1990),1
3824,103247,White Fang (1991),1
3825,241760,New Guy The (2002),1
3826,250797,Unfaithful (2002),1
3827,239234,Lady and the Duke The (Anglaise et le duc L') (2001),1
3828,45591,Calamity Jane (1953),1
3829,50634,Cranes Are Flying The (Letyat zhuravli) (1957),1
3830,38589,Harvey Girls The (1946),1
3831,276751,About a Boy (2002),1
3832,121765,Star Wars: Episode II - Attack of the Clones (2002),1
3833,247199,Believer The (2001),1
3834,278500,Importance of Being Earnest The (2002),1
3835,77523,Every Which Way But Loose (1978),1
3836,51758,I Want to Live! (1958),1
3837,77838,Last Waltz The (1978),1
3838,278435,Enough (2002),1
3839,278504,Insomnia (2002),1
3840,166813,Spirit: Stallion of the Cimarron (2002),1
3841,254199,CQ (2001),1
3842,268690,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),1
3843,44916,Monkey Business (1952),1
3844,56406,Requiem for a Heavyweight (1962),1
3845,164184,Sum of All Fears The (2002),1
3846,279493,Undercover Brother (2002),1
3847,90570,84 Charing Cross Road (1987),1
3848,105219,Rapid Fire (1992),1
3849,67756,Silent Running (1972),1
3850,280486,Bad Company (2002),1
3851,279778,Divine Secrets of the Ya-Ya Sisterhood (2002),1
3852,298798,Cherish (2002),1
3853,285441,Fast Runner The (Atanarjuat) (2001),1
3854,258463,Bourne Identity The (2002),1
3855,267913,Scooby-Doo (2002),1
3856,245562,Windtalkers (2002),1
3857,238924,Dangerous Lives of Altar Boys The (2002),1
3858,282768,Emperor's New Clothes The (2001),1
3859,210065,Gangster No. 1 (2000),1
3860,242508,Harvard Man (2001),1
3861,244479,Dark Blue World (Tmavomodrý svet) (2001),1
3862,82146,Caveman (1981),1
3863,87042,Cheech & Chong's The Corsican Brothers (1984),1
3864,90021,Silver Bullet (Stephen King's Silver Bullet) (1985),1
3865,40823,Sorry Wrong Number (1948),1
3866,61770,Hombre (1967),1
3867,91472,Manhattan Project The (1986),1
3868,100135,Men at Work (1990),1
3869,41866,She Wore a Yellow Ribbon (1949),1
3870,103184,V. I. Warshawski (1991),1
3871,247444,Juwanna Mann (2002),1
3872,275847,Lilo & Stitch (2002),1
3873,181689,Minority Report (2002),1
3874,252444,Rabbit-Proof Fence (2002),1
3875,286179,Sunshine State (2002),1
3876,314166,Hey Arnold! The Movie (2002),1
3877,280590,Mr. Deeds (2002),1
3878,258273,Lovely & Amazing (2001),1
3879,265591,Pumpkin (2002),1
3880,107438,Look Who's Talking Now (1993),1
3881,104897,Mo' Money (1992),1
3882,102573,Object of Beauty The (1991),1
3883,111653,Wagons East (1994),1
3884,308506,Like Mike (2002),1
3885,120912,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),1
3886,289408,Powerpuff Girls The (2002),1
3887,263725,Me Without You (2001),1
3888,305396,Crocodile Hunter: Collision Course The (2002),1
3889,253556,Reign of Fire (2002),1
3890,257044,Road to Perdition (2002),1
3891,297721,All About Lily Chou-Chou (Riri Shushu no subete) (2001),1
3892,269499,My Wife is an Actress (Ma Femme est une Actrice) (2001),1
3893,50084,20 Million Miles to Earth (1957),1
3894,44744,The Importance of Being Earnest (1952),1
3895,89798,Perfect (1985),1
3896,68156,1776 (1972),1
3897,65234,Z (1969),1
3898,220506,Halloween: Resurrection (Halloween 8) (2002),1
3899,254455,Sex and Lucia (Lucía y el sexo) (2001),1
3900,271367,Eight Legged Freaks (2002),1
3901,267626,K-19: The Widowmaker (2002),1
3902,243585,Stuart Little 2 (2002),1
3903,295178,Austin Powers in Goldmember (2002),1
3904,303353,Kid Stays in the Picture The (2002),1
3905,271219,Tadpole (2002),1
3906,246500,Who Is Cletis Tout? (2001),1
3907,79641,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),1
3908,74205,The Big Bus (1976),1
3909,61810,In Like Flint (1967),1
3910,59557,Our Man Flint (1965),1
3911,58888,Red Beard (Akahige) (1965),1
3912,75147,Robin and Marian (1976),1
3913,88286,Top Secret! (1984),1
3914,295427,Master of Disguise The (2002),1
3915,286106,Signs (2002),1
3916,265930,Last Kiss The (Ultimo bacio L') (2001),1
3917,287717,Spy Kids 2: The Island of Lost Dreams (2002),1
3918,279113,Good Girl The (2002),1
3919,309377,Blood Work (2002),1
3920,295701,xXx (2002),1
3921,274309,24 Hour Party People (2002),1
3922,290823,Secret Ballot (Raye makhfi) (2001),1
3923,327036,Martin Lawrence Live: Runteldat (2002),1
3924,120263,Songs From the Second Floor (Sånger från andra våningen) (2000),1
3925,93780,Principal The (1987),1
3926,73631,Rollerball (1975),1
3927,180052,Adventures of Pluto Nash The (2002),1
3928,300532,Blue Crush (2002),1
3929,246772,Mostly Martha (Bella Martha) (2001),1
3930,256276,Possession (2002),1
3931,265459,One Hour Photo (2002),1
3932,261289,Serving Sara (2002),1
3933,258153,Simone (S1m0ne) (2002),1
3934,281322,Undisputed (2002),1
3935,280424,Amy's O (a.k.a. Amy's Orgasm) (2001),1
3936,300453,Satin Rouge (2002),1
3937,88885,Care Bears Movie The (1985),1
3938,90799,Care Bears Movie II: A New Generation (1986),1
3939,82186,Clash of the Titans (1981),1
3940,102059,Hot Shots! (1991),1
3941,78350,Swarm The (1978),1
3942,80025,Time After Time (1979),1
3943,90966,Down and Out in Beverly Hills (1986),1
3944,49452,Love Me Tender (1956),1
3945,94025,Stakeout (1987),1
3946,295254,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),1
3947,22599,? nous la liberté (Freedom for Us) (1931),1
3948,275688,Snipes (2001),1
3949,269095,City by the Sea (2002),1
3950,283026,Swimfan (2002),1
3951,87507,Johnny Dangerously (1984),1
3952,68833,Last House on the Left The (1972),1
3953,117883,Thesis (Tesis) (1996),1
3954,303714,Barbershop (2002),1
3955,265808,Stealing Harvard (2002),1
3956,293662,Transporter The (2002),1
3957,269329,Alias Betty (Betty Fisher et autres histoires) (2001),1
3958,280760,Igby Goes Down (2002),1
3959,106315,Aspen Extreme (1993),1
3960,99128,Betsy's Wedding (1990),1
3961,103924,Captain Ron (1992),1
3962,99512,Ernest Goes to Jail (1990),1
3963,101821,Ernest Scared Stupid (1991),1
3964,77681,Hills Have Eyes The (1977),1
3965,107212,Indian Summer (1993),1
3966,70350,Mack The (1973),1
3967,110557,Monkey Trouble (1994),1
3968,100666,Spaced Invaders (1990),1
3969,103003,Suburban Commando (1991),1
3970,39111,Yearling The (1946),1
3971,48281,Ladykillers The (1955),1
3972,44829,Lavender Hill Mob The (1951),1
3973,44876,Man in the White Suit The (1951),1
3974,292542,Son of the Bride (Hijo de la novia El) (2001),1
3975,250258,Das Experiment (Experiment The) (2001),1
3976,308208,Ballistic: Ecks vs. Sever (2002),1
3977,280460,Banger Sisters The (2002),1
3978,240510,Four Feathers The (2002),1
3979,280380,Trapped (2002),1
3980,283832,8 Women (2002),1
3981,274497,His Secret Life (a.k.a. Ignorant Fairies The) (Fate ignoranti Le) (2001),1
3982,245171,Invincible (2001),1
3983,274812,Secretary (2002),1
3984,245429,Spirited Away (Sen to Chihiro no kamikakushi) (2001),1
3985,326306,Trials of Henry Kissinger The (2002),1
3986,256415,Sweet Home Alabama (2002),1
3987,290095,Tuxedo The (2002),1
3988,179098,Moonlight Mile (2002),1
3989,281364,Wasabi (2001),1
3990,298388,Jonah: A VeggieTales Movie (2002),1
3991,289765,Red Dragon (2002),1
3992,280491,Bloody Sunday (2002),1
3993,246677,Heaven (2002),1
3994,265307,Man from Elysian Fields The (2001),1
3995,271259,Welcome to Collinwood (2002),1
3996,101898,Flirting (1991),1
3997,58379,Godzilla vs. Mothra (Mosura tai Gojira) (1964),1
3998,197521,Godzilla King of the Monsters! (Kaijû-ô Gojira) (1956),1
3999,95895,Powaqqatsi (1988),1
4000,35211,Pride of the Yankees The (1942),1
4001,98575,Valmont (1989),1
4002,51554,Horror of Dracula (Dracula) (1958),1
4003,86373,Strange Brew (1983),1
4004,58230,Incredible Mr. Limpet The (1964),1
4005,99581,Flashback (1990),1
4006,276816,Below (2002),1
4007,297037,Brown Sugar (2002),1
4008,211465,Knockaround Guys (2002),1
4009,292644,Rules of Attraction The (2002),1
4010,283084,Tuck Everlasting (2002),1
4011,283139,White Oleander (2002),1
4012,310793,Bowling for Columbine (2002),1
4013,328962,Comedian (2002),1
4014,313487,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),1
4015,272338,Punch-Drunk Love (2002),1
4016,291502,Swept Away (2002),1
4017,227984,Formula 51 (2001),1
4018,298130,Ring The (2002),1
4019,298744,Auto Focus (2002),1
4020,252480,Grey Zone The (2001),1
4021,145937,Naqoyqatsi (2002),1
4022,296166,Real Women Have Curves (2002),1
4023,212604,Tully (2000),1
4024,101453,Billy Bathgate (1991),1
4025,95327,Grave of the Fireflies (Hotaru no haka) (1988),1
4026,76666,Saturday Night Fever (1977),1
4027,86361,Staying Alive (1983),1
4028,81696,Urban Cowboy (1980),1
4029,80031,Tom Horn (1980),1
4030,81693,The Pumaman (1980),1
4031,81764,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),1
4032,81964,...All the Marbles (1981),1
4033,81974,Absence of Malice (1981),1
4034,82045,Banana Joe (1981),1
4035,82085,Blow Out (1981),1
4036,85327,Friend Is a Treasure A (Chi Trova Un Amico Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981),1
4037,82175,Chosen The (1981),1
4038,82200,Continental Divide (1981),1
4039,82353,Eyewitness (Janitor The) (1981),1
4040,77533,Faces of Death (1978),1
4041,121261,Faces of Death 3 (1985),1
4042,82370,Woman Next Door The (Femme d'à côté La) (1981),1
4043,82382,First Monday in October (1981),1
4044,82405,Four Seasons The (1981),1
4045,82431,Galaxy of Terror (Quest) (1981),1
4046,82432,Gallipoli (1981),1
4047,82449,Ghost Story (1981),1
4048,82477,Gregory's Girl (1981),1
4049,82498,Happy Birthday to Me (1981),1
4050,82677,Looker (1981),1
4051,82755,Teddy Bear (Mis) (1981),1
4052,82763,Modern Problems (1981),1
4053,82782,My Bloody Valentine (1981),1
4054,82783,My Dinner with André (1981),1
4055,82801,Neighbors (1981),1
4056,82910,Piranha II: The Spawning (1981),1
4057,82926,Polyester (1981),1
4058,82949,Professional The (Le professionnel) (1981),1
4059,288477,Ghost Ship (2002),1
4060,322802,Jackass: The Movie (2002),1
4061,259484,Paid in Full (2002),1
4062,270707,Truth About Charlie The (2002),1
4063,286261,All or Nothing (2002),1
4064,120679,Frida (2002),1
4065,299117,Roger Dodger (2002),1
4066,61452,Casino Royale (1967),1
4067,87075,Company of Wolves The (1984),1
4068,53804,Exodus (1960),1
4069,60921,Russians Are Coming the Russians Are Coming The (1966),1
4070,58756,World of Henry Orient The (1964),1
4071,297181,I Spy (2002),1
4072,304669,Santa Clause 2 The (2002),1
4073,280665,Femme Fatale (2002),1
4074,298203,8 Mile (2002),1
4075,297884,Far from Heaven (2002),1
4076,295297,Harry Potter and the Chamber of Secrets (2002),1
4077,273435,Ararat (2002),1
4078,313196,Crime of Father Amaro The (Crimen del padre Amaro El) (2002),1
4079,314725,Standing in the Shadows of Motown (2002),1
4080,42895,Rio Grande (1950),1
4081,118735,Blackrock (1997),1
4082,263734,Men with Brooms (2002),1
4083,280609,Dog Soldiers (2002),1
4084,51745,Houseboat (1958),1
4085,102368,Madame Bovary (1991),1
4086,99669,My Father's Glory (La gloire de mon père) (1990),1
4087,99266,My Mother's Castle (Château de ma mère Le) (1990),1
4088,102782,Return to the Blue Lagoon (1991),1
4089,103112,Toy Soldiers (1991),1
4090,82970,Ragtime (1981),1
4091,81427,I'm Starting From Three (Ricomincio da Tre) (1981),1
4092,81455,Scanners (1981),1
4093,83089,Do You Remember Dolly Bell? (Sjecas li se Dolly Bell) (1981),1
4094,83163,Take This Job and Shove It (1981),1
4095,83190,Thief (1981),1
4096,246460,Die Another Day (2002),1
4097,283530,The Emperor's Club (2002),1
4098,293815,Friday After Next (2002),1
4099,295238,Personal Velocity (2002),1
4100,258068,Quiet American The (2002),1
4101,287467,Talk to Her (Hable con Ella) (2002),1
4102,271263,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),1
4103,283160,Extreme Ops (2002),1
4104,307479,Solaris (2002),1
4105,133240,Treasure Planet (2002),1
4106,283632,They (2002),1
4107,103959,Chopper Chicks in Zombietown (1989),1
4108,118767,Brother (Brat) (1997),1
4109,90368,Cruel Romance A (Zhestokij Romans) (1984),1
4110,279064,Elling (2001),1
4111,77713,I Spit on Your Grave (Day of the Woman) (1978),1
4112,110308,Last Seduction The (1994),1
4113,213121,New Waterford Girl (1999),1
4114,58777,Zulu (1964),1
4115,289848,Analyze That (2002),1
4116,262396,Empire (2002),1
4117,268126,Adaptation (2002),1
4118,238380,Equilibrium (2002),1
4119,290329,Visitor Q (Bizita Q) (2001),1
4120,83271,Hit the Bank (Vabank) (1981),1
4121,83284,Victory (a.k.a. Escape to Victory) (1981),1
4122,83557,Android (1982),1
4123,80393,Attila (Attila Flagello di Dio) (1982),1
4124,83629,Beast Within The (1982),1
4125,83642,Best Little Whorehouse in Texas The (1982),1
4126,83686,Party 2 The (Boum 2 La) (1982),1
4127,83702,Burden of Dreams (1982),1
4128,83806,Deathtrap (1982),1
4129,303933,Drumline (2002),1
4130,302640,Hot Chick The (2002),1
4131,252076,Maid in Manhattan (2002),1
4132,253754,Star Trek: Nemesis (2002),1
4133,257360,About Schmidt (2002),1
4134,298856,Evelyn (2002),1
4135,220580,Intact (Intacto) (2001),1
4136,300214,Morvern Callar (2002),1
4137,167261,Lord of the Rings: The Two Towers The (2002),1
4138,245929,Devils on the Doorstep (Guizi lai le) (2000),1
4139,307901,25th Hour (2002),1
4140,168786,Antwone Fisher (2002),1
4141,217505,Gangs of New York (2002),1
4142,313737,Two Weeks Notice (2002),1
4143,272207,Narc (2002),1
4144,99160,Blue Steel (1990),1
4145,106453,Body of Evidence (1993),1
4146,54743,Children's Hour The (1961),1
4147,75968,Duellists The (1977),1
4148,100143,Miami Blues (1990),1
4149,110613,My Girl 2 (1994),1
4150,102492,My Girl (1991),1
4151,96283,My Neighbor Totoro (Tonari no Totoro) (1988),1
4152,33152,Thief of Bagdad The (1940),1
4153,49934,War and Peace (1956),1
4154,50147,Attack of the Crab Monsters (1957),1
4155,71222,Black Christmas (1974),1
4156,73115,Story of O The (Histoire d'O) (1975),1
4157,68575,Fat City (1972),1
4158,91814,Quicksilver (1986),1
4159,264464,Catch Me If You Can (2002),1
4160,255477,Pinocchio (2002),1
4161,299658,Chicago (2002),1
4162,274558,Hours The (2002),1
4163,290210,Max (2002),1
4164,309912,Nicholas Nickleby (2002),1
4165,253474,Pianist The (2002),1
4166,119273,Heavy Metal 2000 (2000),1
4167,85794,King of Comedy The (1983),1
4168,282698,Love Liza (2002),1
4169,290538,Confessions of a Dangerous Mind (2002),1
4170,330069,Blue Collar Comedy Tour: The Movie (2003),1
4171,305711,Just Married (2003),1
4172,246498,City of Lost Souls The (Hyôryuu-gai) (2000),1
4173,295289,Guy Thing A (2003),1
4174,257568,Kangaroo Jack (2003),1
4175,271668,National Security (2003),1
4176,317248,City of God (Cidade de Deus) (2002),1
4177,26056,Alice Adams (1935),1
4178,75675,American Friend The (Amerikanische Freund Der) (1977),1
4179,103671,American Me (1992),1
4180,57869,Band of Outsiders (Bande à part) (1964),1
4181,106500,CB4 - The Movie (1993),1
4182,101748,Dogfight (1991),1
4183,56023,Girls! Girls! Girls! (1962),1
4184,52918,Imitation of Life (1959),1
4185,102500,Mystery Date (1991),1
4186,29453,Pépé le Moko (1937),1
4187,89981,Secret Admirer (1985),1
4188,88414,Woman in Red The (1984),1
4189,282209,Darkness Falls (2003),1
4190,280653,Amen. (2002),1
4191,311320,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),1
4192,86978,Blind Date (1984),1
4193,106833,Ethan Frome (1993),1
4194,70155,Harder They Come The (1973),1
4195,107079,Sugar Hill (1994),1
4196,326769,Biker Boyz (2003),1
4197,309593,Final Destination 2 (2003),1
4198,292506,Recruit The (2003),1
4199,280720,Guru The (2002),1
4200,308514,Lost in La Mancha (2002),1
4201,303361,May (2002),1
4202,49291,Harder They Fall The (1956),1
4203,160611,Ordinary Decent Criminal (2000),1
4204,105622,Tokyo Decadence (Topâzu) (1992),1
4205,83943,Firefox (1982),1
4206,84112,I the Jury (1982),1
4207,84210,Kiss Me Goodbye (1982),1
4208,84237,Last Unicorn The (1982),1
4209,84266,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),1
4210,84329,Midsummer Night's Sex Comedy A (1982),1
4211,84335,Missing (1982),1
4212,84352,Monty Python Live at the Hollywood Bowl (1982),1
4213,84422,Night of the Shooting Stars (Notte di San Lorenzo La) (1982),1
4214,84469,Paradise (1982),1
4215,84504,Pirate Movie The (1982),1
4216,84555,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),1
4217,84597,Richard Pryor Live on the Sunset Strip (1982),1
4218,84628,Sunless (Sans Soleil) (1983),1
4219,84633,Savannah Smiles (1982),1
4220,84648,Secret Policeman's Other Ball The (1982),1
4221,84777,Tenebre (1982),1
4222,84786,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),1
4223,84814,Trail of the Pink Panther (1982),1
4224,84854,Venom (1982),1
4225,84899,White Dog (1982),1
4226,84945,Zapped! (1982),1
4227,251127,How to Lose a Guy in 10 Days (2003),1
4228,300471,Shanghai Knights (2003),1
4229,287978,Daredevil (2003),1
4230,283426,Jungle Book 2 The (2003),1
4231,299458,All the Real Girls (2003),1
4232,302674,Gerry (2002),1
4233,291579,He Loves Me... He Loves Me Not (? la folie... pas du tout) (2002),1
4234,106701,Dennis the Menace (1993),1
4235,85248,Black Stallion Returns The (1983),1
4236,78872,Black Stallion The (1979),1
4237,59573,Patch of Blue A (1965),1
4238,43961,Red Badge of Courage The (1951),1
4239,57581,Thrill of It All The (1963),1
4240,53172,Pillow Talk (1959),1
4241,74851,Man Who Fell to Earth The (1976),1
4242,279331,Dark Blue (2003),1
4243,279111,Gods and Generals (2003),1
4244,289992,Life of David Gale The (2003),1
4245,302886,Old School (2003),1
4246,315543,Open Hearts (Elsker dig for evigt) (2002),1
4247,273982,Poolhall Junkies (2002),1
4248,324080,Stone Reader (2002),1
4249,306685,Cradle 2 the Grave (2003),1
4250,278731,Spider (2002),1
4251,91374,Lady Jane (1986),1
4252,287471,Late Marriage (Hatuna Meuheret) (2001),1
4253,102303,Life Stinks (1991),1
4254,107563,Meteor Man The (1993),1
