imdb_movie_Id,title,genres,Director_name,Actor_name
95525,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,,
84522,Porky's (1982),Comedy,,
86129,Porky's II: The Next Day (1983),Comedy,,
89826,Porky's Revenge (1985),Comedy,,
86143,Private School (1983),Comedy,,
90849,Class of Nuke 'Em High (1986),Comedy|Horror,,
90190,"Toxic Avenger, The (1985)",Comedy|Horror,,
98503,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,,
98502,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,,
91630,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,,
100403,Predator 2 (1990),Action|Sci-Fi|Thriller,,
93894,"Running Man, The (1987)",Action|Sci-Fi,,
88172,Starman (1984),Adventure|Drama|Romance|Sci-Fi,,
87004,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,,
94631,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,,
79501,Mad Max (1979),Action|Adventure|Sci-Fi,,
82694,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,,
89530,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,,
99141,Bird on a Wire (1990),Action|Comedy|Romance,,
92563,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,,
91635,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,,
87262,Firestarter (1984),Horror|Thriller,,
105428,Sleepwalkers (1992),Horror,,
94612,Action Jackson (1988),Action|Comedy|Crime|Thriller,,
105316,Sarafina! (1992),Drama,,
102951,Soapdish (1991),Comedy,,
100046,"Long Walk Home, The (1990)",Drama,,
94882,Clara's Heart (1988),Drama,,
92710,Burglar (1987),Comedy|Crime,,
93011,Fatal Beauty (1987),Action|Comedy|Crime|Drama,,
187078,Gone in 60 Seconds (2000),Action|Crime,,
179074,American Pimp (1999),Documentary,,
182295,Love's Labour's Lost (2000),Comedy|Romance,,
145503,Sunshine (1999),Drama,,
162711,Trixie (2000),Comedy|Crime|Mystery,,
143422,American Virgin (2000),Comedy,,
99726,Hamlet (1990),Drama,,
77362,Coming Home (1978),Drama|War,,
82009,American Pop (1981),Animation|Musical,,
74156,Assault on Precinct 13 (1976),Action|Thriller,,
93605,Near Dark (1987),Horror|Western,,
102592,One False Move (1992),Crime|Drama|Film-Noir|Thriller,,
67741,Shaft (1971),Action|Crime|Drama|Thriller,,
71360,"Conversation, The (1974)",Drama|Mystery,,
82220,Cutter's Way (1981),Drama|Thriller,,
77588,"Fury, The (1978)",Horror,,
70509,"Paper Chase, The (1973)",Drama,,
82945,Prince of the City (1981),Drama,,
70666,Serpico (1973),Crime|Drama,,
43338,"Ace in the Hole (Big Carnival, The) (1951)",Drama,,
56195,Lonely Are the Brave (1962),Drama|Western,,
72226,"Sugarland Express, The (1974)",Drama,,
23622,Trouble in Paradise (1932),Comedy|Romance,,
90728,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,,
69762,Badlands (1973),Crime|Drama|Thriller,,
15648,Battleship Potemkin (1925),Drama|War,,
204175,Boys and Girls (2000),Comedy|Romance,,
162650,Shaft (2000),Action|Crime|Thriller,,
120913,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,,
188030,Butterfly (La lengua de las mariposas) (1999),Drama,,
186253,Jesus' Son (1999),Drama,,
165384,"Match, The (1999)",Comedy|Romance,,
189142,"Time Regained (Temps retrouvé, Le) (1999)",Drama,,
217287,Boricua's Bond (2000),Drama,,
120630,Chicken Run (2000),Animation|Children|Comedy,,
183505,"Me, Myself & Irene (2000)",Adventure|Comedy,,
187393,"Patriot, The (2000)",Action|Drama|War,,
131704,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,,
177971,"Perfect Storm, The (2000)",Drama|Thriller,,
200669,"Golden Bowl, The (2000)",Drama,,
68230,Asylum (1972),Horror,,
97100,Communion (1989),Drama|Sci-Fi|Thriller,,
39404,Fun and Fancy Free (1947),Animation|Children|Musical,,
76257,"Kentucky Fried Movie, The (1977)",Comedy,,
106469,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,,
50292,Daughter of Dr. Jeckyll (1957),Horror,,
89118,F/X (1986),Action|Crime|Thriller,,
101846,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,,
99797,"Hot Spot, The (1990)",Crime|Drama|Romance,,
87727,Missing in Action (1984),Action|War,,
89604,Missing in Action 2: The Beginning (1985),Action|War,,
94792,Braddock: Missing in Action III (1988),Action|War,,
72288,Thunderbolt and Lightfoot (1974),Action,,
87175,Dreamscape (1984),Horror|Sci-Fi|Thriller,,
71569,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,,
64904,"Hatchet for the Honeymoon (Rosso segno della follia, Il) (1970)",Fantasy|Horror|Thriller,,
99800,House Party (1990),Comedy,,
102065,House Party 2 (1991),Comedy|Drama|Romance,,
38718,Make Mine Music (1946),Animation|Children|Musical,,
40580,Melody Time (1948),Animation|Children|Musical,,
93608,Nekromantik (1987),Comedy|Horror,,
40664,On Our Merry Way (1948),Comedy,,
46213,Project Moon Base (1953),Sci-Fi,,
42897,Rocketship X-M (1950),Sci-Fi,,
70679,Shaft in Africa (1973),Action|Crime,,
69257,Shaft's Big Score! (1972),Action|Crime,,
159382,Croupier (1998),Crime|Drama,,
219854,"Kid, The (2000)",Comedy|Fantasy,,
175142,Scary Movie (2000),Comedy|Horror,,
179116,But I'm a Cheerleader (1999),Comedy,,
215369,Shower (Xizao) (1999),Comedy,,
60176,Blow-Up (Blowup) (1966),Drama|Mystery,,
59575,"Pawnbroker, The (1964)",Drama,,
212974,Groove (2000),Drama,,
87277,Footloose (1984),Drama,,
38499,Duel in the Sun (1946),Drama|Romance|Western,,
120903,X-Men (2000),Action|Adventure|Sci-Fi,,
200530,Chuck & Buck (2000),Comedy|Drama,,
168794,"Five Senses, The (1999)",Drama,,
120894,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller,,
163676,"In Crowd, The (2000)",Thriller,,
161081,What Lies Beneath (2000),Drama|Horror|Mystery,,
210234,Pokémon the Movie 2000 (2000),Animation|Children,,
205735,Criminal Lovers (1999),Crime|Drama|Romance|Thriller,,
52561,Anatomy of a Murder (1959),Drama|Mystery,,
104299,Freejack (1992),Action|Sci-Fi,,
68659,Greaser's Palace (1972),Comedy|Drama|Western,,
79257,H.O.T.S. (1979),Comedy,,
82622,Knightriders (1981),Action|Adventure|Drama,,
64615,Mackenna's Gold (1969),Western,,
76716,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,,
54749,"Two Women (Ciociara, La) (1960)",Drama|War,,
103241,What About Bob? (1991),Comedy,,
105813,White Sands (1992),Drama|Thriller,,
80310,Breaker Morant (1980),Drama|War,,
68555,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,,
77742,Interiors (1978),Drama,,
73312,Love and Death (1975),Comedy,,
89276,"Official Story, The (La historia oficial) (1985)",Drama,,
117817,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama,,
34055,Pot O' Gold (1941),Comedy|Musical,,
92048,Tampopo (1985),Comedy,,
205461,Thomas and the Magic Railroad (2000),Children,,
144528,Nutty Professor II: The Klumps (2000),Comedy,,
144201,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance,,
171865,Wonderland (1999),Drama,,
174480,Autumn in New York (2000),Drama|Romance,,
200550,Coyote Ugly (2000),Comedy|Drama|Romance,,
164052,Hollow Man (2000),Horror|Sci-Fi|Thriller,,
186566,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,,
131972,Better Living (1998),Comedy,,
156757,Mad About Mambo (2000),Comedy|Romance,,
206226,Psycho Beach Party (2000),Comedy|Horror|Thriller,,
195234,Saving Grace (2000),Comedy,,
57603,"Black Sabbath (Tre volti della paura, I) (1963)",Horror,,
52646,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,,
80472,Bronco Billy (1980),Adventure|Drama|Romance,,
106627,"Crush, The (1993)",Thriller,,
65938,Kelly's Heroes (1970),Action|Comedy|War,,
95863,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,,
110823,Phantasm III: Lord of the Dead (1994),Horror,,
138703,Phantasm IV: Oblivion (1998),Horror,,
95925,Pumpkinhead (1988),Horror,,
99005,Air America (1990),Action|Comedy,,
86320,Sleepaway Camp (1983),Horror,,
98384,Steel Magnolias (1989),Drama,,
49189,And God Created Woman (Et Dieu... créa la femme) (1956),Drama,,
85470,Easy Money (1983),Comedy,,
71650,"Ilsa, She Wolf of the SS (1974)",Horror,,
111187,Silent Fall (1994),Drama|Thriller,,
38975,The Spiral Staircase (1945),Horror|Mystery|Thriller,,
65206,Whatever Happened to Aunt Alice? (1969),Crime|Thriller,,
251739,I'm the One That I Want (2000),Comedy,,
234853,"Tao of Steve, The (2000)",Comedy,,
165986,"Tic Code, The (1998)",Drama,,
130444,Aimée & Jaguar (1999),Drama|Romance|War,,
204709,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance,,
120593,"Autumn Heart, The (1999)",Drama,,
163983,Bless the Child (2000),Thriller,,
173716,Cecil B. DeMented (2000),Comedy,,
233687,"Eyes of Tammy Faye, The (2000)",Documentary,,
138681,"Opportunists, The (2000)",Comedy|Crime|Drama,,
191397,"Replacements, The (2000)",Comedy,,
199314,About Adam (2000),Comedy,,
209958,"Cell, The (2000)",Drama|Horror|Thriller,,
188640,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,,
236388,"Original Kings of Comedy, The (2000)",Comedy|Documentary,,
178050,Sunset Strip (2000),Comedy,,
176426,All the Rage (It's the Rage) (1999),Drama,,
95705,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,,
102510,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,,
32881,Our Town (1940),Drama,,
46303,Shane (1953),Drama|Western,,
53318,"Suddenly, Last Summer (1959)",Drama,,
59017,Cat Ballou (1965),Comedy|Western,,
118018,"Couch in New York, A (1996)",Comedy|Drama|Romance,,
62885,"Devil Rides Out, The (1968)",Horror,,
120867,Jerry and Tom (1998),Comedy|Crime|Drama,,
88206,Supergirl (1984),Action|Adventure|Fantasy,,
49967,X: The Unknown (1956),Horror|Sci-Fi,,
160009,"Art of War, The (2000)",Action|Thriller,,
236008,"Ballad of Ramblin' Jack, The (2000)",Documentary,,
168515,Phish: Bittersweet Motel (2000),Documentary,,
204946,Bring It On (2000),Comedy,,
162903,Catfish in Black Bean Sauce (2000),Comedy|Drama,,
198386,"Crew, The (2000)",Comedy,,
234137,Love & Sex (2000),Comedy|Drama|Romance,,
161216,Steal This Movie! (2000),Drama,,
157182,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama,,
209322,Skipped Parts (2000),Drama|Romance,,
144964,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,,
259207,Back Stage (2000),Documentary,,
216772,Turn It Up (2000),Crime|Drama,,
187696,Anatomy (Anatomie) (2000),Horror,,
171580,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,,
190798,Solas (1999),Drama,,
204626,"Watcher, The (2000)",Crime|Thriller,,
202677,"Way of the Gun, The (2000)",Crime|Thriller,,
181875,Almost Famous (2000),Drama,,
211938,Bait (2000),Action|Comedy,,
191037,Circus (2000),Crime|Drama|Thriller,,
197384,Crime and Punishment in Suburbia (2000),Comedy|Drama,,
134630,Duets (2000),Comedy|Drama,,
210717,Goya in Bordeaux (Goya en Burdeos) (1999),Drama,,
182508,Urbania (2000),Drama,,
188694,Uninvited Guest (1999),Drama,,
181836,"Specials, The (2000)",Comedy,,
164212,Under Suspicion (2000),Crime|Thriller,,
170452,"Prince of Central Park, The (1999)",Action|Adventure|Drama,,
192731,Urban Legends: Final Cut (2000),Horror,,
206420,Woman on Top (2000),Comedy|Romance,,
168629,Dancer in the Dark (2000),Drama|Musical,,
218839,Best in Show (2000),Comedy,,
210567,Beautiful (2000),Comedy|Drama,,
211219,Barenaked in America (1999),Documentary,,
222850,"Broken Hearts Club, The (2000)",Drama,,
210075,Girlfight (2000),Drama,,
210945,Remember the Titans (2000),Drama,,
93177,Hellraiser (1987),Horror,,
95294,Hellbound: Hellraiser II (1988),Horror,,
104409,Hellraiser III: Hell on Earth (1992),Horror,,
107209,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance,,
56860,Beach Party (1963),Comedy,,
57887,Bikini Beach (1964),Comedy,,
53219,Return of the Fly (1959),Horror|Sci-Fi,,
58440,Pajama Party (1964),Comedy,,
88184,Stranger Than Paradise (1984),Comedy|Drama,,
55608,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,,
60397,Fantastic Voyage (1966),Adventure|Sci-Fi,,
40068,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,,
32234,"Bank Dick, The (1940)",Comedy,,
46876,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi,,
52846,"Giant Gila Monster, The (1959)",Horror|Sci-Fi,,
24184,"Invisible Man, The (1933)",Horror|Sci-Fi,,
52969,"Killer Shrews, The (1959)",Horror|Sci-Fi,,
50610,Kronos (1957),Sci-Fi,,
36261,Phantom of the Opera (1943),Horror|Musical|Thriller,,
88024,Runaway (1984),Sci-Fi|Thriller,,
84695,"Slumber Party Massacre, The (1982)",Horror,,
93996,Slumber Party Massacre II (1987),Horror,,
100639,Slumber Party Massacre III (1990),Horror,,
91990,Sorority House Massacre (1986),Horror,,
100663,Sorority House Massacre II (1990),Horror,,
215545,Bamboozled (2000),Comedy,,
210584,Bootmen (2000),Comedy|Drama,,
259974,Digimon: The Movie (2000),Adventure|Animation|Children,,
208988,Get Carter (2000),Action|Drama|Thriller,,
67128,Get Carter (1971),Action|Crime|Drama|Thriller,,
212338,Meet the Parents (2000),Comedy,,
180093,Requiem for a Dream (2000),Drama,,
170691,Tigerland (2000),Drama,,
202641,Two Family House (2000),Drama,,
208874,"Contender, The (2000)",Drama|Thriller,,
205271,Dr. T and the Women (2000),Comedy|Romance,,
162236,Just Looking (1999),Comedy,,
213790,"Ladies Man, The (2000)",Comedy,,
160484,Lost Souls (2000),Drama|Horror|Thriller,,
66832,Billy Jack (1971),Action|Drama,,
75754,Billy Jack Goes to Washington (1977),Drama,,
54387,"Time Machine, The (1960)",Action|Adventure|Sci-Fi,,
113269,Haunted (1995),Drama|Thriller,,
89200,Ghoulies (1985),Horror,,
93091,Ghoulies II (1987),Comedy|Horror,,
58708,"Unsinkable Molly Brown, The (1964)",Musical,,
41094,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children,,
38988,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir,,
37638,Detour (1945),Crime|Film-Noir,,
249462,Billy Elliot (2000),Drama,,
230030,Bedazzled (2000),Comedy,,
223897,Pay It Forward (2000),Drama,,
82307,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",Horror,,
81376,"Private Eyes, The (1981)",Comedy|Mystery,,
111512,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,,
229260,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,,
192255,"Little Vampire, The (2000)",Adventure|Children,,
219952,Lucky Numbers (2000),Comedy|Drama,,
192949,Stardom (2000),Comedy|Drama,,
160127,Charlie's Angels (2000),Action|Comedy,,
146984,"Legend of Bagger Vance, The (2000)",Drama|Romance,,
185431,Little Nicky (2000),Comedy,,
203019,Men of Honor (2000),Drama,,
199753,Red Planet (2000),Action|Sci-Fi|Thriller,,
197096,What's Cooking? (2000),Drama,,
203230,You Can Count on Me (2000),Drama|Romance,,
66995,Diamonds Are Forever (1971),Action|Adventure|Thriller,,
74452,"Eagle Has Landed, The (1976)",Drama|War,,
216216,"6th Day, The (2000)",Action|Sci-Fi|Thriller,,
186894,Bounce (2000),Drama|Romance,,
170016,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,,
230591,One Day in September (1999),Documentary,,
213203,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,,
211181,102 Dalmatians (2000),Children|Comedy,,
213847,Malèna (2000),Drama|Romance|War,,
180073,Quills (2000),Drama|Romance,,
217869,Unbreakable (2000),Drama|Sci-Fi,,
265101,Boys Life 3 (2000),Drama,,
190332,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,,
190374,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,,
228750,Proof of Life (2000),Drama,,
190865,Vertical Limit (2000),Action|Adventure,,
86993,"Bounty, The (1984)",Adventure|Drama,,
88936,Code of Silence (1985),Action,,
93748,"Planes, Trains & Automobiles (1987)",Comedy,,
96094,She's Having a Baby (1988),Comedy,,
120090,Secrets of the Heart (Secretos del Corazón) (1997),Drama,,
93428,"Living Daylights, The (1987)",Action|Adventure|Thriller,,
92106,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,,
94291,Wall Street (1987),Drama,,
96969,Born on the Fourth of July (1989),Drama|War,,
96219,Talk Radio (1988),Drama,,
88850,Brewster's Millions (1985),Comedy,,
208092,Snatch (2000),Comedy|Crime|Thriller,,
95927,Punchline (1988),Comedy|Drama,,
156807,Mr. Accident (2000),Comedy,,
241303,Chocolat (2000),Drama|Romance,,
242423,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,,
120917,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,,
183659,Pollock (2000),Drama,,
207201,What Women Want (2000),Comedy|Romance,,
181536,Finding Forrester (2000),Drama,,
219699,"Gift, The (2000)",Thriller,,
247196,Before Night Falls (2000),Drama,,
162222,Cast Away (2000),Drama,,
218967,"Family Man, The (2000)",Comedy|Drama|Romance,,
200720,"House of Mirth, The (2000)",Romance,,
212346,Miss Congeniality (2000),Comedy|Crime,,
223530,Nowhere to Hide (Injeong sajeong bol geot eobtda) (1999),Action|Comedy|Crime|Thriller,,
190590,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,,
210299,Songcatcher (2000),Drama,,
120202,State and Main (2000),Comedy|Drama,,
219653,Dracula 2000 (2000),Horror,,
149624,All the Pretty Horses (2000),Drama|Romance|Western,,
218182,"Everlasting Piece, An (2000)",Comedy,,
146309,Thirteen Days (2000),Drama|Thriller|War,,
181865,Traffic (2000),Crime|Drama|Thriller,,
218378,"Claim, The (2000)",Romance|Western,,
189998,Shadow of the Vampire (2000),Drama|Horror,,
93223,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,,
97662,Kill Me Again (1989),Crime|Drama|Thriller,,
83564,Annie (1982),Children|Musical,,
101757,Don't Tell Mom the Babysitter's Dead (1991),Comedy,,
84434,"Officer and a Gentleman, An (1982)",Drama|Romance,,
53580,"Alamo, The (1960)",Action|Drama|War|Western,,
90670,At Close Range (1986),Crime|Drama,,
75783,Breaker! Breaker! (1977),Action|Adventure|Crime,,
72735,Breakheart Pass (1975),Western,,
49233,Friendly Persuasion (1956),Drama,,
107007,Gettysburg (1993),Drama|War,,
110115,Imaginary Crimes (1994),Drama,,
73605,Rancho Deluxe (1975),Comedy|Western,,
218625,"St. Francisville Experiment, The (2000)",Horror|Thriller,,
56600,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi,,
218817,Antitrust (2001),Crime|Drama|Thriller,,
238948,Double Take (2001),Action|Comedy,,
206275,Save the Last Dance (2001),Drama|Romance,,
194218,Panic (2000),Drama,,
237572,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,,
176883,Kids World (2000),Adventure|Children|Comedy,,
212423,"Personals, The (Zheng hun qi shi) (1998)",Drama,,
213446,"Amati Girls, The (2000)",Drama,,
104765,Love Field (1992),Drama,,
102388,The Man in the Moon (1991),Drama|Romance,,
95690,Mystic Pizza (1988),Comedy|Drama|Romance,,
105165,Prelude to a Kiss (1992),Comedy|Drama|Romance,,
69897,Coffy (1973),Action|Crime|Thriller,,
71517,Foxy Brown (1974),Action|Crime|Drama,,
95348,I'm Gonna Git You Sucka (1988),Action|Comedy,,
108451,Untamed Heart (1993),Drama|Romance,,
186589,Sugar & Spice (2001),Comedy,,
209475,"Wedding Planner, The (2001)",Comedy|Romance,,
118614,Amy (1998),Comedy|Drama,,
116119,Dog Run (1996),Drama,,
157122,Faithless (Trolösa) (2000),Drama|Romance,,
178642,"Invisible Circus, The (2001)",Drama|Romance,,
234805,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama,,
188506,"Monkey's Tale, A (Château des singes, Le) (1999)",Animation|Children,,
162024,Two Ninas (1999),Comedy|Romance,,
216800,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,,
92545,Amazing Grace and Chuck (1987),Drama,,
92546,Amazon Women on the Moon (1987),Comedy|Sci-Fi,,
92605,Baby Boom (1987),Comedy,,
92608,Back to the Beach (1987),Comedy,,
92618,Barfly (1987),Comedy|Drama|Romance,,
92641,Best Seller (1987),Thriller,,
92644,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,,
86960,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,,
92654,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller,,
92655,Big Shots (1987),Adventure|Children|Comedy,,
92656,"Big Town, The (1987)",Drama|Romance|Thriller,,
92690,Born in East L.A. (1987),Comedy,,
92695,"Brave Little Toaster, The (1987)",Animation|Children,,
92718,Can't Buy Me Love (1987),Comedy|Romance,,
92746,Cherry 2000 (1987),Romance|Sci-Fi,,
92783,Cop (1988),Thriller,,
92798,Critical Condition (1987),Comedy,,
92804,Cry Freedom (1987),Drama,,
92809,"Curse, The (a.k.a. The Farm) (1987)",Horror|Sci-Fi,,
92842,Dead of Winter (1987),Horror|Thriller,,
92843,"Dead, The (1987)",Drama,,
92854,Death Before Dishonor (1987),Action|Drama,,
92897,Disorderlies (1987),Comedy,,
92904,Dogs in Space (1987),Drama,,
92948,Eddie Murphy Raw (1987),Comedy|Documentary,,
92965,Empire of the Sun (1987),Action|Adventure|Drama|War,,
92974,Ernest Goes to Camp (1987),Comedy,,
83907,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,,
92997,Extreme Prejudice (1987),Action|Crime|Drama|Thriller|Western,,
93006,Family Viewing (1987),Drama,,
93029,Five Corners (1987),Drama,,
93036,Flowers in the Attic (1987),Drama|Thriller,,
93044,"Fourth Protocol, The (1987)",Thriller,,
93073,Gardens of Stone (1987),Drama|War,,
93092,Julia and Julia (Giulia e Giulia) (1987),Drama|Mystery|Thriller,,
93093,"Glass Menagerie, The (1987)",Drama,,
93104,"Good Morning, Babylon (1987)",Drama,,
93186,Hiding Out (1987),Comedy,,
93200,Hollywood Shuffle (1987),Comedy,,
93209,Hope and Glory (1987),Drama,,
93215,Hot Pursuit (1987),Comedy,,
93225,Housekeeping (1987),Comedy|Drama,,
93231,Hunk (1987),Comedy,,
93260,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,,
93277,Ironweed (1987),Drama,,
93278,Ishtar (1987),Comedy,,
93300,Jaws: The Revenge (1987),Horror|Thriller,,
93405,Leonard Part 6 (1987),Comedy|Sci-Fi,,
93407,Less Than Zero (1987),Drama,,
93418,"Like Father, Like Son (1987)",Comedy,,
93437,"Lost Boys, The (1987)",Comedy|Horror|Thriller,,
93467,Made in Heaven (1987),Fantasy|Romance,,
93476,Maid to Order (1987),Comedy|Fantasy,,
93477,Making Mr. Right (1987),Comedy|Romance|Sci-Fi,,
93493,Mannequin (1987),Comedy|Romance,,
93507,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi,,
93539,Million Dollar Mystery (1987),Comedy,,
93560,"Monster Squad, The (1987)",Adventure|Comedy|Horror,,
93562,"Month in the Country, A (1987)",Drama,,
93567,Morgan Stewart's Coming Home (1987),Comedy,,
93589,My Demon Lover (1987),Comedy|Horror,,
93638,No Man's Land (1987),Crime|Drama,,
93648,North Shore (1987),Drama|Romance,,
192111,Head Over Heels (2001),Comedy|Romance,,
190524,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller,,
242998,Valentine (2001),Horror|Mystery,,
118694,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,,
177769,Fever (1999),Thriller,,
120753,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance,,
250478,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance,,
212985,Hannibal (2001),Horror|Thriller,,
239948,Saving Silverman (Evil Woman) (2001),Comedy|Romance,,
230783,Signs & Wonders (2001),Drama,,
216787,"Taste of Others, The (Le goût des autres) (2000)",Comedy|Drama|Romance,,
190861,Vatel (2000),Drama,,
231775,Down to Earth (2001),Comedy|Fantasy|Romance,,
265632,Recess: School's Out (2001),Animation|Children,,
230838,Sweet November (2001),Drama|Romance,,
177650,Company Man (2000),Comedy,,
249893,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance,,
166276,Monkeybone (2001),Animation|Comedy|Fantasy,,
233142,3000 Miles to Graceland (2001),Action|Thriller,,
191636,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance,,
236493,"Mexican, The (2001)",Action|Comedy,,
250720,See Spot Run (2001),Comedy,,
262462,Carman: The Champion (2001),Action|Drama,,
182000,"Caveman's Valentine, The (2001)",Drama,,
244504,"Me You Them (Eu, Tu, Eles) (2000)",Comedy|Drama|Romance,,
251031,Series 7: The Contenders (2001),Action|Drama,,
179626,15 Minutes (2001),Thriller,,
192071,Get Over It (2001),Comedy|Romance,,
212380,Blow Dry (a.k.a. Never Better) (2001),Comedy,,
138493,Hit and Runway (1999),Comedy,,
236447,Long Night's Journey Into Day (2000),Documentary,,
161977,Simon Magus (1999),Drama|Fantasy|Mystery|Romance,,
220157,When Brendan Met Trudy (2000),Comedy|Romance,,
99073,Avalon (1990),Drama,,
116447,Gray's Anatomy (1996),Comedy|Drama,,
107474,Madadayo (a.k.a. Not Yet) (1993),Drama,,
81163,"Mirror Crack'd, The (1980)",Crime|Mystery|Thriller,,
31742,Of Mice and Men (1939),Drama,,
82912,Pixote (1981),Drama,,
91836,Reform School Girls (1986),Action|Drama,,
96223,Tapeheads (1988),Comedy,,
90213,Tuff Turf (1985),Drama,,
100842,"Unbelievable Truth, The (1989)",Comedy|Drama,,
39190,"Bishop's Wife, The (1947)",Comedy|Drama|Romance,,
65687,Elvis: That's the Way It Is (1970),Documentary,,
60424,"Fortune Cookie, The (1966)",Comedy|Drama|Romance,,
57251,Lilies of the Field (1963),Drama,,
44685,Hans Christian Andersen (1952),Children|Musical,,
59245,"Greatest Story Ever Told, The (1965)",Drama,,
53793,Elmer Gantry (1960),Drama,,
60086,Alfie (1966),Comedy|Drama|Romance,,
46899,Demetrius and the Gladiators (1954),Drama,,
113026,"Fantasticks, The (1995)",Musical,,
37800,I Know Where I'm Going! (1945),Drama|Romance|War,,
66740,"Abominable Dr. Phibes, The (1971)",Horror|Mystery,,
59465,"Die, Monster, Die! (1965)",Horror|Mystery|Sci-Fi,,
79781,Real Life (1979),Comedy,,
80421,Battle Beyond the Stars (1980),Sci-Fi,,
99385,Death Warrant (1990),Action,,
101764,Double Impact (1991),Action,,
77504,"End, The (1978)",Comedy,,
68617,Fuzz (1972),Drama,,
102005,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama,,
85868,Losin' It (1983),Comedy,,
100140,Mermaids (1990),Comedy|Drama|Romance,,
97880,"Mighty Quinn, The (1989)",Crime|Mystery,,
