imdb_movie_Id,user_Id,rating
118998,608,7
120780,57,4
120780,64,10
120780,66,9
120780,68,6
120780,79,10
120780,95,9
120780,100,9
120780,113,10
120780,140,8
120780,182,8
120780,195,8
120780,199,6
120780,217,2
120780,263,8
120780,266,8
120780,268,10
120780,275,10
120780,286,6
120780,290,8
120780,391,4
120780,414,6
120780,438,7
120780,453,10
120780,474,8
120780,552,8
120780,553,6
120780,595,10
120780,596,7
120780,597,10
120780,599,5
120780,603,10
120780,606,7
73540,474,8
73540,477,8
73540,606,8
120321,4,8
120321,70,8
120321,221,8
120321,260,8
120321,412,8
120321,414,8
120321,474,7
120321,500,2
120321,603,4
118789,4,2
118789,79,6
118789,156,2
118789,182,8
118789,298,6
118789,387,6
118789,391,10
118789,497,8
118789,567,10
118789,597,8
118789,603,10
118789,606,6
120591,7,8
120591,11,8
120591,18,6
120591,19,4
120591,61,6
120591,64,5
120591,66,6
120591,68,6
120591,69,8
120591,91,5
120591,93,10
120591,108,4
120591,112,10
120591,132,6
120591,135,2
120591,141,6
120591,144,5
120591,155,8
120591,160,2
120591,167,2
120591,182,1
120591,187,3
120591,198,6
120591,199,4
120591,201,8
120591,217,6
120591,219,6
120591,220,8
120591,222,5
120591,232,9
120591,239,8
120591,249,8
120591,264,7
120591,274,7
120591,280,7
120591,286,8
120591,287,1
120591,289,6
120591,292,6
120591,293,6
120591,294,4
120591,307,5
120591,318,7
120591,330,6
120591,354,7
120591,357,6
120591,363,4
120591,368,6
120591,375,1
120591,380,6
120591,381,6
120591,382,7
120591,414,8
120591,419,10
120591,425,7
120591,428,4
120591,432,6
120591,434,5
120591,438,6
120591,439,4
120591,448,6
120591,449,3
120591,452,10
120591,453,10
120591,469,2
120591,474,3
120591,478,4
120591,480,6
120591,483,6
120591,484,8
120591,489,7
120591,495,10
120591,509,6
120591,534,9
120591,543,10
120591,551,8
120591,555,6
120591,560,6
120591,570,6
120591,572,6
120591,573,6
120591,579,8
120591,580,7
120591,590,5
120591,594,9
120591,597,2
120591,599,6
120591,600,4
120591,601,8
120591,605,6
120591,607,10
120591,608,7
122151,11,8
122151,18,7
122151,19,6
122151,21,7
122151,33,6
122151,42,4
122151,51,6
122151,59,6
122151,66,7
122151,68,7
122151,135,4
122151,141,6
122151,182,4
122151,217,2
122151,219,6
122151,274,6
122151,283,8
122151,294,8
122151,325,2
122151,368,2
122151,414,4
122151,428,4
122151,438,8
122151,448,6
122151,489,6
122151,493,8
122151,517,6
122151,561,6
122151,597,8
122151,599,5
122151,606,1
122151,607,8
122151,608,6
123987,19,4
123987,20,7
123987,156,6
123987,288,6
123987,294,2
122718,1,8
122718,19,6
122718,27,4
122718,160,2
122718,182,7
122718,213,8
122718,217,6
122718,219,4
122718,234,4
122718,261,3
122718,274,7
122718,288,6
122718,313,6
122718,380,8
122718,414,6
122718,448,8
122718,483,5
122718,599,4
138704,19,6
138704,28,8
138704,39,10
138704,45,10
138704,50,6
138704,80,8
138704,91,10
138704,95,9
138704,103,9
138704,122,8
138704,135,10
138704,156,5
138704,182,9
138704,186,8
138704,187,10
138704,195,4
138704,198,4
138704,219,6
138704,233,7
138704,260,9
138704,265,8
138704,274,7
138704,282,8
138704,287,9
138704,298,8
138704,312,8
138704,387,7
138704,391,10
138704,414,8
138704,424,7
138704,432,7
138704,440,7
138704,453,8
138704,469,8
138704,474,8
138704,477,8
138704,479,8
138704,480,9
138704,517,2
138704,555,8
138704,562,7
138704,567,6
138704,580,9
138704,599,8
138704,600,7
138704,606,7
138704,608,9
140688,414,6
140688,603,8
129387,4,6
129387,7,3
129387,11,8
129387,19,8
129387,33,10
129387,42,8
129387,45,10
129387,52,10
129387,63,4
129387,66,8
129387,68,8
129387,82,8
129387,89,7
129387,91,6
129387,93,10
129387,100,7
129387,115,10
129387,122,9
129387,132,4
129387,135,10
129387,144,6
129387,155,8
129387,156,8
129387,164,6
129387,169,8
129387,177,2
129387,182,6
129387,195,6
129387,199,10
129387,200,8
129387,201,10
129387,216,8
129387,219,5
129387,221,8
129387,222,6
129387,225,8
129387,226,5
129387,227,9
129387,232,6
129387,239,8
129387,249,7
129387,263,8
129387,266,6
129387,268,6
129387,274,7
129387,275,4
129387,280,7
129387,286,6
129387,288,9
129387,294,2
129387,298,5
129387,307,6
129387,313,10
129387,322,8
129387,327,10
129387,330,10
129387,332,8
129387,334,8
129387,352,6
129387,354,8
129387,356,7
129387,357,8
129387,361,7
129387,369,7
129387,375,9
129387,387,7
129387,391,8
129387,412,6
129387,414,10
129387,424,7
129387,425,7
129387,434,7
129387,448,8
129387,453,8
129387,462,6
129387,464,6
129387,469,6
129387,474,6
129387,480,8
129387,482,8
129387,483,9
129387,484,8
129387,489,7
129387,500,6
129387,525,6
129387,534,9
129387,552,8
129387,553,7
129387,558,8
129387,560,8
129387,564,8
129387,570,7
129387,573,9
129387,579,10
129387,580,8
129387,590,5
129387,593,6
129387,594,8
129387,597,10
129387,599,6
129387,600,6
129387,603,8
129387,606,6
129387,608,7
129387,610,10
52077,18,5
52077,19,4
52077,288,4
52077,469,8
52077,489,8
52077,499,6
52077,520,6
52077,571,10
19729,474,6
20629,1,10
20629,59,10
20629,137,9
20629,168,9
20629,221,10
20629,290,10
20629,377,7
20629,420,7
20629,474,7
20629,477,8
21746,474,7
22958,177,8
22958,387,8
26752,177,8
26752,186,10
26752,332,8
26752,474,8
26752,527,8
26752,577,8
27698,474,7
29146,474,6
30993,45,6
30993,469,10
30993,474,7
35093,177,8
35093,474,6
35093,479,10
36872,217,6
36872,474,7
37884,177,8
37884,474,8
37884,597,8
36868,29,8
36868,57,8
36868,156,6
36868,177,10
36868,290,10
36868,368,6
36868,474,7
36868,577,10
39416,474,8
40416,182,8
40416,474,6
41113,96,10
41113,309,8
41113,377,9
41113,474,7
45793,59,8
45793,113,8
45793,221,9
45793,275,8
45793,290,10
45793,309,8
45793,368,6
45793,414,8
45793,465,8
45793,474,6
45793,489,8
47296,29,9
47296,63,5
47296,103,8
47296,177,10
47296,217,6
47296,221,9
47296,265,8
47296,275,10
47296,285,8
47296,290,10
47296,310,10
47296,346,7
47296,362,9
47296,387,9
47296,414,8
47296,469,10
47296,474,8
47296,477,8
47296,517,2
47296,572,10
47296,590,10
47296,597,8
47296,599,9
47296,603,10
48356,309,8
48356,474,7
48356,603,8
55614,4,10
55614,20,10
55614,27,10
55614,55,1
55614,64,8
55614,104,8
55614,127,8
55614,169,10
55614,177,4
55614,186,8
55614,188,10
55614,226,8
55614,282,6
55614,288,6
55614,290,10
55614,315,8
55614,325,6
55614,328,6
55614,357,10
55614,377,5
55614,381,6
55614,387,5
55614,391,8
55614,414,8
55614,474,10
55614,477,4
55614,489,5
55614,514,4
55614,517,3
55614,525,6
55614,554,10
55614,590,8
55614,599,6
55614,603,10
57590,156,6
57590,216,8
57590,325,8
57590,587,8
57590,590,6
57590,603,8
57590,606,7
60665,137,10
60665,290,10
60665,309,10
60665,315,6
60665,357,8
60665,606,8
61811,140,8
61811,168,10
61811,188,8
61811,199,8
61811,290,10
61811,414,8
61811,469,8
61811,474,7
61811,572,10
61811,590,8
61811,599,7
63385,188,10
63385,280,8
63385,474,8
63385,517,6
63385,525,6
63385,554,8
63385,599,4
64665,22,10
64665,23,6
64665,66,10
64665,74,8
64665,140,6
64665,182,8
64665,202,8
64665,275,6
64665,288,8
64665,290,10
64665,309,3
64665,387,8
64665,391,10
64665,409,10
64665,414,8
64665,462,10
64665,469,10
64665,474,8
64665,477,8
64665,508,4
64665,572,10
64665,599,5
67116,22,9
67116,28,8
67116,51,10
67116,57,8
67116,59,10
67116,64,6
67116,137,8
67116,172,6
67116,177,5
67116,182,7
67116,202,8
67116,217,6
67116,219,7
67116,221,6
67116,238,8
67116,275,8
67116,282,8
67116,288,8
67116,294,8
67116,339,9
67116,368,6
67116,383,6
67116,387,8
67116,397,9
67116,412,8
67116,414,7
67116,448,10
67116,469,10
67116,474,8
67116,477,9
67116,517,3
67116,532,8
67116,572,10
67116,590,7
67116,597,6
67116,599,7
67116,603,8
67116,608,9
67116,610,10
75148,1,10
75148,7,9
75148,18,8
75148,39,4
75148,57,8
75148,68,7
75148,70,9
75148,79,8
75148,91,10
75148,103,10
75148,116,6
75148,135,8
75148,153,1
75148,156,7
75148,199,8
75148,202,8
75148,212,7
75148,213,9
75148,217,4
75148,219,9
75148,222,6
75148,226,7
75148,232,8
75148,239,7
75148,249,9
75148,265,10
75148,282,8
75148,288,10
75148,298,5
75148,305,10
75148,313,4
75148,330,6
75148,354,8
75148,367,10
75148,368,8
75148,380,10
75148,387,6
75148,414,8
75148,425,6
75148,428,5
75148,438,8
75148,448,8
75148,452,8
75148,462,10
75148,469,8
75148,474,8
75148,480,9
75148,493,10
75148,514,8
75148,516,10
75148,517,1
75148,525,7
75148,532,6
75148,561,9
75148,572,8
75148,577,8
75148,590,9
75148,597,10
75148,599,8
75148,600,4
75148,603,8
75148,606,7
75148,607,8
75148,608,9
79417,70,7
79417,113,8
79417,140,8
79417,177,10
79417,326,7
79417,334,7
79417,348,8
79417,448,6
79417,474,9
79417,517,5
79417,590,8
79417,597,10
79417,603,8
79417,606,8
81283,66,10
81283,199,6
81283,265,8
81283,288,7
81283,357,8
81283,387,8
81283,469,10
81283,474,6
81283,488,5
81283,572,10
81283,597,10
81283,603,8
82158,140,10
82158,202,8
82158,244,10
82158,288,8
82158,290,8
82158,368,8
82158,414,6
82158,469,6
82158,474,10
82158,480,9
82158,488,6
82158,597,8
82158,603,8
86425,100,10
86425,195,8
86425,202,8
86425,268,4
86425,275,10
86425,288,6
86425,329,8
86425,357,9
86425,367,4
86425,410,10
86425,469,6
86425,474,6
86425,479,8
86425,516,6
86425,555,8
86425,572,8
86425,577,6
86425,587,10
86425,597,10
86425,599,6
86425,603,8
86425,606,8
89755,70,9
89755,108,10
89755,138,7
89755,202,8
89755,221,7
89755,342,6
89755,351,6
89755,384,8
89755,474,8
89755,555,6
89755,577,8
89755,597,8
89755,599,6
89755,603,6
89755,606,7
93389,23,6
93389,27,6
93389,74,10
93389,83,7
93389,138,8
93389,156,8
93389,160,2
93389,182,8
93389,198,6
93389,202,6
93389,288,8
93389,290,10
93389,332,8
93389,348,10
93389,359,9
93389,368,8
93389,387,6
93389,391,8
93389,440,8
93389,474,8
93389,545,6
93389,577,6
93389,580,7
93389,599,7
93389,603,8
93389,606,8
95953,18,8
95953,41,8
95953,42,8
95953,45,8
95953,47,8
95953,62,10
95953,64,8
95953,66,8
95953,68,5
95953,86,8
95953,91,7
95953,97,4
95953,100,7
95953,103,10
95953,116,9
95953,118,10
95953,122,10
95953,124,8
95953,140,8
95953,144,6
95953,153,6
95953,156,8
95953,157,8
95953,159,6
95953,166,8
95953,169,9
95953,177,10
95953,182,8
95953,195,8
95953,198,10
95953,202,8
95953,221,6
95953,222,8
95953,223,7
95953,226,8
95953,227,9
95953,230,6
95953,232,8
95953,238,4
95953,239,9
95953,247,6
95953,265,8
95953,274,7
95953,282,9
95953,286,7
95953,288,6
95953,290,10
95953,292,6
95953,299,8
95953,301,9
95953,305,8
95953,307,6
95953,317,4
95953,318,7
95953,328,4
95953,330,8
95953,332,8
95953,334,7
95953,354,8
95953,357,9
95953,359,8
95953,363,6
95953,365,3
95953,381,9
95953,391,8
95953,414,8
95953,420,6
95953,425,8
95953,432,9
95953,448,6
95953,461,7
95953,462,4
95953,474,8
95953,480,9
95953,482,6
95953,489,8
95953,510,6
95953,514,8
95953,517,7
95953,526,8
95953,527,10
95953,528,7
95953,531,10
95953,560,7
95953,562,10
95953,570,7
95953,572,10
95953,577,8
95953,580,8
95953,590,8
95953,596,6
95953,597,10
95953,599,7
95953,600,7
95953,606,8
95953,608,9
97239,70,8
97239,72,7
97239,75,9
97239,127,6
97239,140,6
97239,160,2
97239,169,9
97239,177,9
97239,265,8
97239,275,8
97239,288,8
97239,290,8
97239,357,5
97239,474,8
97239,480,10
97239,483,7
97239,514,8
97239,555,10
97239,562,8
97239,590,8
97239,597,8
97239,600,4
97239,606,8
65063,19,6
65063,156,6
65063,182,9
65063,217,2
65063,298,8
65063,387,6
65063,410,8
65063,462,7
65063,469,6
65063,600,7
65063,606,9
67309,268,10
67309,290,8
67309,572,10
67309,590,7
67309,597,6
67309,603,8
87995,63,9
87995,149,4
87995,156,8
87995,161,5
87995,216,6
87995,217,4
87995,268,8
87995,275,8
87995,288,9
87995,294,4
87995,330,7
87995,368,8
87995,387,8
87995,414,8
87995,448,4
87995,469,8
87995,546,10
87995,555,4
87995,580,7
87995,597,8
87995,599,5
100142,4,4
100142,156,10
100142,216,4
100142,268,8
100142,275,8
100142,414,8
100142,595,8
100142,603,8
91369,1,8
91369,4,10
91369,17,8
91369,19,10
91369,39,8
91369,51,10
91369,64,9
91369,68,5
91369,91,8
91369,95,10
91369,135,8
91369,167,9
91369,169,7
91369,182,6
91369,217,4
91369,234,6
91369,263,8
91369,274,8
91369,290,6
91369,294,4
91369,307,8
91369,313,8
91369,316,6
91369,369,7
91369,380,10
91369,381,10
91369,387,8
91369,414,8
91369,448,6
91369,474,6
91369,477,7
91369,480,7
91369,483,10
91369,489,7
91369,499,8
91369,509,6
91369,517,2
91369,561,8
91369,580,7
91369,599,10
91369,600,10
91369,610,10
88847,4,8
88847,19,4
88847,39,10
88847,42,8
88847,45,8
88847,47,5
88847,50,5
88847,57,8
88847,63,8
88847,64,7
88847,66,8
88847,68,6
88847,70,8
88847,91,6
88847,95,9
88847,100,9
88847,103,8
88847,108,8
88847,122,9
88847,129,7
88847,132,8
88847,135,8
88847,141,8
88847,143,4
88847,155,4
88847,156,7
88847,166,5
88847,177,7
88847,182,10
88847,195,6
88847,197,8
88847,198,6
88847,200,8
88847,201,10
88847,202,10
88847,212,6
88847,215,10
88847,216,4
88847,217,8
88847,219,6
88847,224,10
88847,226,8
88847,230,5
88847,266,4
88847,268,4
88847,274,8
88847,275,8
88847,282,8
88847,285,10
88847,287,9
88847,288,6
88847,292,6
88847,294,6
88847,298,7
88847,305,10
88847,307,9
88847,313,4
88847,318,7
88847,322,6
88847,325,6
88847,328,5
88847,330,10
88847,346,8
88847,354,8
88847,356,7
88847,357,8
88847,365,8
88847,367,10
88847,368,6
88847,370,8
88847,381,10
88847,387,7
88847,391,8
88847,414,10
88847,422,4
88847,424,7
88847,425,7
88847,448,6
88847,452,10
88847,460,8
88847,462,8
88847,469,10
88847,474,7
88847,477,8
88847,479,10
88847,480,7
88847,482,8
88847,483,7
88847,484,8
88847,489,8
88847,500,8
88847,503,5
88847,504,8
88847,514,8
88847,519,6
88847,525,9
88847,527,10
88847,555,10
88847,558,10
88847,561,8
88847,562,10
88847,563,10
88847,564,8
88847,570,8
88847,577,6
88847,593,3
88847,596,7
88847,597,10
88847,599,7
88847,606,8
88847,607,10
88847,608,8
88847,610,8
89686,160,2
89686,274,5
89686,288,2
89686,368,4
89686,450,6
89686,454,4
89686,505,6
89686,514,4
89686,546,8
89686,571,6
93629,19,6
93629,160,2
93629,183,6
93629,225,8
93629,274,8
93629,380,8
93629,414,4
93629,511,6
93629,546,8
93629,552,5
93629,555,4
93629,561,5
95742,19,6
95742,160,2
95742,540,5
95742,546,8
95742,555,6
95742,571,4
95742,606,3
97981,19,2
97981,160,2
97981,287,1
97981,450,4
97981,454,7
97981,546,8
97981,571,6
101917,19,4
101917,160,4
101917,307,4
101917,312,6
101917,571,4
80761,91,8
80761,160,2
80761,225,10
80761,288,2
80761,312,4
80761,313,6
80761,380,4
80761,387,4
80761,474,6
80761,514,4
80761,555,6
80761,561,6
80761,562,9
80761,590,4
80761,594,7
80761,607,10
82418,42,4
82418,160,2
82418,225,8
82418,274,5
82418,474,4
82418,514,4
82418,607,8
83972,42,4
83972,160,2
83972,474,1
83972,514,4
83972,546,8
83972,555,6
83972,571,6
87298,387,4
87298,474,3
87298,514,4
87298,546,8
87298,555,6
87298,571,6
89173,514,4
89173,571,6
91080,160,6
91080,305,10
91080,527,4
91080,571,6
95179,571,4
97388,91,4
97388,160,2
97388,571,6
77651,53,10
77651,68,6
77651,172,6
77651,225,4
77651,226,6
77651,236,10
77651,249,6
77651,274,6
77651,288,8
77651,307,6
77651,312,8
77651,380,10
77651,387,6
77651,448,3
77651,474,7
77651,480,6
77651,484,6
77651,514,8
77651,527,10
77651,561,8
77651,562,10
77651,590,8
77651,597,10
77651,599,6
77651,603,8
77651,607,10
77651,610,9
82495,288,4
82495,380,6
82495,474,4
82495,514,6
82495,555,4
85636,288,5
85636,474,4
85636,514,4
95271,555,4
97474,546,2
97474,555,4
81383,9,4
81383,571,6
105179,546,8
94862,19,4
94862,51,6
94862,307,6
94862,312,6
94862,387,3
94862,414,4
94862,514,6
94862,555,8
94862,571,8
94862,599,4
94862,600,4
94862,608,6
99253,274,6
99253,307,6
99253,571,4
99253,599,3
103956,274,6
103956,307,5
103956,500,2
103956,571,4
103956,599,1
84516,19,6
84516,28,5
84516,39,8
84516,51,8
84516,64,9
84516,68,5
84516,88,7
84516,91,8
84516,103,8
84516,137,7
84516,160,8
84516,172,7
84516,177,8
84516,182,5
84516,195,8
84516,198,4
84516,225,8
84516,232,9
84516,244,6
84516,271,7
84516,288,6
84516,299,8
84516,301,1
84516,307,5
84516,312,8
84516,313,6
84516,339,4
84516,352,10
84516,357,7
84516,368,6
84516,380,8
84516,383,6
84516,414,8
84516,474,8
84516,489,7
84516,514,8
84516,527,8
84516,555,8
84516,561,7
84516,562,8
84516,571,6
84516,599,5
84516,600,6
84516,603,8
84516,606,5
84516,607,8
84516,608,6
91778,288,4
91778,307,2
91778,368,4
91778,474,4
91778,555,4
91778,571,2
95889,357,5
95889,367,6
95889,368,2
95889,474,2
70047,51,10
70047,68,3
70047,113,8
70047,160,10
70047,177,7
70047,221,8
70047,222,5
70047,225,6
70047,236,10
70047,264,5
70047,274,8
70047,290,8
70047,299,8
70047,307,6
70047,312,10
70047,313,10
70047,328,4
70047,339,8
70047,346,8
70047,352,9
70047,354,8
70047,357,9
70047,380,6
70047,387,8
70047,414,8
70047,422,8
70047,428,5
70047,432,10
70047,450,8
70047,452,10
70047,469,10
70047,474,8
70047,480,6
70047,483,5
70047,489,7
70047,503,8
70047,510,9
70047,514,8
70047,517,2
70047,527,10
70047,533,10
70047,542,3
70047,555,6
70047,561,7
70047,562,7
70047,590,8
70047,597,10
70047,599,7
70047,603,8
70047,606,6
70047,607,10
70047,608,9
70047,610,8
76009,236,4
76009,514,3
76009,571,2
76009,606,3
99528,51,10
99528,104,1
99528,571,2
99528,606,3
93409,1,8
93409,18,8
93409,19,6
93409,21,7
93409,28,4
93409,42,10
93409,57,10
93409,63,6
93409,66,7
93409,68,7
93409,78,8
93409,79,8
93409,82,9
93409,91,7
93409,96,6
93409,116,8
93409,135,10
93409,140,8
93409,141,7
93409,144,7
93409,156,6
93409,160,8
93409,186,8
93409,202,8
93409,215,6
93409,217,8
93409,221,6
93409,225,8
93409,234,8
93409,249,8
93409,266,6
93409,268,6
93409,274,6
93409,275,6
93409,286,6
93409,288,6
93409,292,9
93409,294,8
93409,298,7
93409,305,8
93409,307,8
93409,313,6
93409,318,7
93409,328,3
93409,354,7
93409,368,6
93409,380,8
93409,414,6
93409,448,8
93409,452,8
93409,453,8
93409,469,8
93409,480,6
93409,483,7
93409,489,6
93409,493,8
93409,510,6
93409,517,3
93409,527,10
93409,551,8
93409,555,10
93409,561,7
93409,562,10
93409,570,7
93409,577,8
93409,587,8
93409,590,7
93409,594,9
93409,597,10
93409,599,7
93409,603,6
93409,606,5
93409,607,10
93409,608,7
93409,610,10
97733,15,10
97733,18,7
97733,19,4
97733,21,5
97733,42,8
97733,57,6
97733,66,7
97733,68,6
97733,82,9
97733,91,5
97733,135,6
97733,202,8
97733,203,7
97733,217,6
97733,225,8
97733,239,7
97733,268,4
97733,274,5
97733,286,6
97733,288,4
97733,292,8
97733,294,8
97733,313,6
97733,335,6
97733,336,7
97733,368,6
97733,380,8
97733,414,6
97733,425,6
97733,438,8
97733,448,7
97733,469,6
97733,480,5
97733,483,8
97733,488,4
97733,489,7
97733,502,5
97733,504,6
97733,555,6
97733,561,6
97733,587,8
97733,594,9
97733,597,8
97733,599,7
97733,603,2
97733,606,1
97733,608,7
104714,11,4
104714,18,7
104714,19,6
104714,21,7
104714,42,6
104714,57,6
104714,66,6
104714,68,6
104714,91,4
104714,115,6
104714,116,6
104714,135,6
104714,138,6
104714,141,6
104714,160,8
104714,217,4
104714,234,6
104714,256,9
104714,261,6
104714,274,7
104714,288,4
104714,294,6
104714,313,4
104714,361,7
104714,368,2
104714,375,8
104714,376,7
104714,380,6
104714,413,10
104714,414,6
104714,428,4
104714,434,1
104714,435,8
104714,438,8
104714,448,6
104714,489,6
104714,514,6
104714,517,3
104714,528,7
104714,555,6
104714,587,8
104714,594,10
104714,597,4
104714,599,4
104714,606,1
104714,608,6
87363,19,6
87363,64,9
87363,68,4
87363,122,8
87363,160,8
87363,186,6
87363,199,2
87363,217,4
87363,225,6
87363,226,7
87363,274,9
87363,288,8
87363,293,4
87363,294,8
87363,298,7
87363,305,6
87363,307,5
87363,312,10
87363,313,8
87363,328,6
87363,354,8
87363,370,7
87363,380,10
87363,381,6
87363,387,6
87363,391,8
87363,414,8
87363,425,6
87363,448,8
87363,474,7
87363,480,8
87363,483,6
87363,489,7
87363,514,8
87363,534,8
87363,555,6
87363,561,7
87363,562,9
87363,599,6
87363,603,2
87363,608,5
99700,19,6
99700,82,6
99700,135,8
99700,225,6
99700,274,8
99700,288,6
99700,312,8
99700,313,8
99700,380,8
99700,428,4
99700,448,6
99700,534,9
99700,599,7
99700,607,6
99700,608,4
89218,1,10
89218,17,8
89218,19,8
89218,20,10
89218,45,6
89218,55,4
89218,57,6
89218,64,8
89218,68,6
89218,100,9
89218,111,4
89218,153,4
89218,160,4
89218,172,8
89218,177,5
89218,195,6
89218,212,8
89218,215,9
89218,217,6
89218,226,10
89218,232,5
89218,234,8
89218,274,8
89218,280,8
89218,288,6
89218,292,6
89218,294,6
89218,298,7
89218,307,8
89218,313,6
89218,328,7
89218,356,8
89218,357,9
89218,365,6
89218,380,7
89218,381,9
89218,387,5
89218,406,4
89218,414,10
89218,418,8
89218,448,6
89218,474,6
89218,477,8
89218,480,9
89218,483,8
89218,514,7
89218,525,7
89218,534,8
89218,552,7
89218,561,9
89218,562,10
89218,573,10
89218,590,8
89218,599,3
89218,600,9
89218,605,7
89218,606,5
120746,20,4
120746,21,5
120746,34,9
120746,45,10
120746,50,5
120746,57,6
120746,64,7
120746,68,8
120746,82,4
120746,93,8
120746,103,7
120746,116,10
120746,140,6
120746,160,2
120746,177,6
120746,182,5
120746,195,8
120746,199,6
120746,200,8
120746,232,7
120746,249,7
120746,263,8
120746,274,5
120746,294,4
120746,304,8
120746,305,10
120746,313,6
120746,316,3
120746,352,6
120746,354,7
120746,368,4
120746,380,8
120746,381,7
120746,387,7
120746,414,4
120746,425,5
120746,431,3
120746,438,7
120746,448,6
120746,449,2
120746,452,8
120746,453,8
120746,463,6
120746,474,8
120746,475,9
120746,480,3
120746,482,8
120746,483,5
120746,489,1
120746,490,2
120746,520,7
120746,525,7
120746,560,7
120746,572,6
120746,586,7
120746,587,8
120746,590,7
120746,599,6
120746,607,6
120746,608,5
119910,414,4
119910,555,10
117898,603,6
70723,57,8
70723,87,8
70723,95,8
70723,135,6
70723,177,6
70723,182,8
70723,186,8
70723,221,8
70723,226,7
70723,288,6
70723,318,5
70723,368,6
70723,387,8
70723,465,8
70723,469,6
70723,474,6
70723,477,8
70723,580,6
70723,608,6
17136,74,8
17136,95,7
17136,177,6
17136,182,10
17136,202,8
17136,260,8
17136,294,6
17136,305,10
17136,325,8
17136,380,8
17136,387,8
17136,414,8
17136,428,5
17136,469,6
17136,474,7
17136,477,7
17136,484,6
17136,520,10
17136,590,8
17136,600,8
17136,606,10
96874,9,6
96874,15,10
96874,18,7
96874,19,4
96874,21,10
96874,42,8
96874,45,6
96874,51,7
96874,62,10
96874,66,6
96874,67,8
96874,68,2
96874,82,8
96874,91,5
96874,122,9
96874,132,7
96874,149,4
96874,153,2
96874,160,8
96874,169,9
96874,177,8
96874,200,8
96874,201,10
96874,202,6
96874,210,9
96874,217,6
96874,220,9
96874,225,8
96874,226,8
96874,239,8
96874,249,8
96874,256,10
96874,265,6
96874,274,7
96874,282,10
96874,288,9
96874,292,8
96874,294,6
96874,298,6
96874,301,5
96874,305,10
96874,307,7
96874,312,8
96874,313,2
96874,328,6
96874,330,6
96874,332,6
96874,354,6
96874,356,9
96874,357,8
96874,369,6
96874,376,10
96874,380,8
96874,381,6
96874,387,4
96874,391,6
96874,414,6
96874,428,2
96874,434,7
96874,438,8
96874,448,6
96874,449,5
96874,474,4
96874,475,10
96874,477,8
96874,479,4
96874,480,8
96874,483,8
96874,489,7
96874,508,8
96874,514,4
96874,517,8
96874,520,8
96874,534,9
96874,555,6
96874,564,8
96874,570,7
96874,573,9
96874,580,7
96874,586,10
96874,590,6
96874,599,7
96874,600,9
96874,603,2
96874,605,8
96874,606,7
96874,608,5
99088,1,8
99088,9,8
99088,15,8
99088,18,6
99088,19,6
99088,21,10
99088,27,8
99088,28,5
99088,36,4
99088,45,6
99088,61,4
99088,62,9
99088,67,7
99088,68,2
99088,82,8
99088,91,4
99088,93,6
99088,122,8
99088,132,6
99088,149,4
99088,160,8
99088,169,9
99088,177,6
99088,182,6
99088,195,6
99088,198,10
99088,200,8
99088,201,6
99088,217,4
99088,220,9
99088,226,5
99088,249,7
99088,274,6
99088,282,9
99088,287,3
99088,288,7
99088,289,7
99088,292,7
99088,298,6
99088,305,8
99088,307,6
99088,312,8
99088,313,2
99088,328,6
99088,330,6
99088,344,10
99088,356,9
99088,357,8
99088,359,5
99088,376,10
99088,380,8
99088,381,7
99088,387,3
99088,391,6
99088,414,6
99088,418,7
99088,434,7
99088,438,6
99088,448,8
99088,449,5
99088,453,10
99088,474,6
99088,475,10
99088,477,8
99088,479,6
99088,480,6
99088,483,8
99088,489,8
99088,508,8
99088,513,6
99088,517,9
99088,520,8
99088,534,8
99088,542,7
99088,555,6
99088,560,5
99088,561,7
99088,564,8
99088,570,6
99088,580,6
99088,587,8
99088,590,6
99088,597,6
99088,599,3
99088,600,9
99088,605,8
99088,606,5
99088,608,5
69113,177,4
69113,186,8
69113,217,6
69113,228,8
69113,267,8
69113,274,7
69113,288,6
69113,290,8
69113,294,4
69113,310,1
69113,368,8
69113,381,7
69113,409,6
69113,448,10
69113,510,6
69113,514,7
69113,572,2
69113,577,6
69113,590,5
69113,597,6
69113,600,7
76054,19,4
76054,217,6
76054,288,4
76054,414,6
76054,448,4
76054,597,8
76054,600,6
76054,603,4
54594,19,6
54594,51,8
54594,288,6
54594,315,6
54594,377,7
54594,414,6
54594,520,7
54594,555,8
54594,600,7
78790,19,6
78790,288,6
78790,474,5
78790,555,6
54649,169,8
54649,307,1
54649,479,6
54649,554,8
54649,600,8
34492,1,10
34492,3,1
34492,20,8
34492,39,6
34492,50,5
34492,64,7
34492,68,6
34492,103,7
34492,146,7
34492,160,10
34492,161,7
34492,177,6
34492,202,8
34492,216,8
34492,232,3
34492,274,7
34492,288,6
34492,307,6
34492,318,8
34492,328,5
34492,367,10
34492,380,6
34492,381,5
34492,414,8
34492,432,7
34492,448,8
34492,474,6
34492,480,7
34492,484,9
34492,500,6
34492,509,6
34492,517,8
34492,525,3
34492,534,8
34492,555,10
34492,579,6
34492,599,6
34492,600,6
47478,4,4
47478,7,10
47478,16,8
47478,17,7
47478,18,8
47478,23,6
47478,50,8
47478,57,10
47478,64,10
47478,66,9
47478,68,7
47478,76,8
47478,79,10
47478,91,9
47478,97,6
47478,105,9
47478,140,8
47478,156,10
47478,165,8
47478,168,9
47478,217,4
