movie_Id,imdb_movie_Id
70093,1179258
70121,24805
70126,358631
70130,81076
70133,1187041
70146,48535
70148,26846
70155,160835
70157,35916
70159,1148204
70173,103626
70175,948547
70181,26908
70183,1142988
70186,87400
70188,54476
70197,1221143
70201,95302
70204,41994
70206,844479
70208,971209
70223,44602
70227,433963
70229,837796
70235,315459
70237,1251357
70282,775552
70286,1136608
70293,1135503
70295,1129435
70301,1198138
70305,1075417
70312,485149
70315,1161443
70318,414879
70331,1213922
70334,1114677
70336,1046173
70342,1048171
70344,1127877
70355,99341
70361,1160368
70366,93974
70370,85533
70372,85503
70374,260193
70377,43131
70418,172348
70421,87164
70423,90185
70425,167137
70432,235376
70439,465461
70451,1029235
70465,783532
70488,249248
70490,25903
70492,28510
70495,913401
70497,1037156
70500,294805
70507,819953
70511,25699
70513,25969
70517,88050
70531,25830
70533,923811
70535,414243
70537,77941
70541,48757
70543,160535
70545,848281
70549,104118
70565,1092633
70567,1185836
70571,402115
70587,1122836
70591,247419
70595,74963
70597,1176251
70599,452694
70607,1104835
70609,443076
70611,407008
70629,105790
70637,830570
70641,1151922
70643,976222
70649,96908
70656,1286800
70661,1047494
70663,1032815
70670,60305
70678,996948
70682,1142972
70684,93633
70687,1331064
70689,42771
70695,1045655
70697,436339
70703,103962
70706,1082601
70708,964185
70712,50091
70722,113256
70724,42960
70726,1074929
70728,1172570
70730,756703
70740,831299
70742,1186238
70751,228528
70762,481273
70769,332136
70789,43018
70792,44186
70795,27697
70797,23038
70800,1141486
70802,396707
70804,30522
70806,30523
70819,23456
70821,847474
70824,1185837
70828,395417
70831,791318
70833,20298
70837,69446
70839,1320347
70843,1363127
70846,1186369
70849,54821
70862,1229360
70869,1359554
70871,28445
70877,48387
70880,60050
70889,75086
70891,1343115
70898,1142433
70912,1095442
70914,47189
70920,1275778
70924,80103
70927,973844
70932,865559
70948,110377
70958,948535
70961,58382
70964,1196112
70968,808232
70970,436364
70976,823240
70978,92550
70984,1127896
70992,847880
70994,1311067
71007,1260995
71011,35884
71014,38453
71027,82053
71029,1500516
71033,1305806
71047,80594
71057,472033
71065,1332054
71067,60214
71094,466943
71096,89066
71102,24663
71104,33038
71106,910554
71108,1149362
71110,331041
71114,1272013
71116,352524
71129,1384590
71131,1000764
71133,1202222
71135,1188729
71139,475860
71141,115487
71143,26866
71147,48394
71154,790665
71156,1234548
71158,1193627
71164,45554
71168,52609
71170,69398
71178,48933
71180,76517
71182,73800
71184,1176244
71187,14358
71189,22150
71199,63291
71205,1131734
71211,1130080
71216,19946
71237,116533
71239,906734
71241,48691
71243,41954
71246,1190858
71248,1225822
71252,1144884
71254,1034032
71264,844471
71268,1385912
71276,108137
71278,23243
71280,53455
71282,1286537
71285,1339268
71300,64073
71302,51380
71304,762073
71318,858486
71322,1188998
71325,899106
71327,810784
71341,450336
71343,46353
71348,1282257
71350,45124
71355,370561
71357,374279
71361,119347
71363,381104
71372,337636
71374,354623
71376,479354
71379,1179904
71382,875705
71384,39135
71386,49225
71390,996966
71402,47582
71404,53882
71409,1423592
71413,28575
71416,33704
71418,1153690
71426,65553
71429,1262981
71433,58006
71438,1087578
71442,45034
71444,50870
71446,57336
71448,73915
71450,1232207
71453,41842
71458,64300
71460,1084972
71462,1313104
71464,1019452
71466,1174730
71472,1527
71482,1010055
71484,985058
71488,85816
71490,1220213
71494,419724
71497,59715
71500,862856
71518,1172233
71520,1058017
71522,1286798
71525,34424
71530,986263
71533,1097013
71535,1156398
71537,1016075
71542,1331025
71545,102638
71550,1018818
71558,37492
71560,42179
71571,1232783
71573,365929
71575,405393
71579,1174732
71591,44320
71606,86542
71619,1035736
71634,28313
71638,881934
71640,1333634
71650,81746
71664,47794
71668,1078940
71670,881891
71675,1504402
71677,1360866
71685,18066
71688,1093370
71691,1097643
71693,56846
71695,18839
71697,25610
71700,896534
71702,477331
71705,9062
71707,416938
71709,87433
71717,24991
71719,30063
71730,1276996
71732,902290
71736,103190
71738,34175
71740,44103
71743,19558
71745,386117
71748,459913
71750,61465
71755,62352
71760,73166
71762,79020
71779,75627
71792,9611
71795,46034
71804,87983
71806,97782
71808,94750
71817,1326194
71821,1100119
71823,808399
71838,1197624
71840,42464
71851,68727
71865,105256
71867,1075110
71876,1129445
71878,814335
71888,98283
71902,1186370
71910,471041
71926,926380
71928,896529
71931,64386
71933,57813
71936,49843
71938,59776
71940,60860
71942,44446
71970,37193
71973,77309
71976,52295
71978,17128
71980,21409
71986,63084
71989,56371
71991,1224366
71999,14646
72001,15167
72011,1193138
72013,238768
72016,455940
72018,358500
72022,79007
72027,99949
72030,791268
72032,906743
72035,84362
72037,98481
72039,1100048
72041,1100053
72043,1482967
72045,260688
72090,43251
72092,48919
72094,465737
72096,480163
72102,414469
72104,96880
72113,1130088
72117,26725
72124,100879
72129,1233227
72131,1477715
72153,106661
72156,120393
72159,780180
72161,45465
72163,60048
72165,450405
72167,1300851
72169,1213585
72171,1190536
72176,1228953
72178,475783
72204,492754
72209,375568
72212,29347
72216,79839
72224,1161418
72226,432283
72228,974014
72235,112491
72249,1023441
72258,114697
72261,114108
72263,196106
72265,795438
72267,188160
72273,55310
72276,52924
72281,62663
72283,19286
72287,345672
72290,19649
72292,57654
72294,1067106
72298,44860
72302,24402
72304,35881
72310,62804
72315,6780
72321,1515158
72325,52954
72327,51959
72330,1134629
72332,1517595
72334,765849
72336,32397
72340,36203
72342,930071
72344,13688
72356,1425244
72360,330801
72363,14770
72369,1054122
72378,1190080
72380,362478
72386,913425
72388,120244
72391,1242845
72393,1220198
72395,929632
72400,42006
72405,1095217
72407,1259571
72479,790712
72485,1172963
72489,1186367
72491,1337051
72512,459127
72514,467017
72516,834941
72524,70902
72552,87866
72557,1139319
72559,76297
72571,68498
72583,94349
72585,26564
72587,67546
72589,48820
72591,120786
72601,1543920
72603,1526300
72605,765010
72607,138645
72609,143001
72612,81040
72618,128648
72621,415853
72624,878674
72626,9932
72628,1267319
72630,804529
72632,1310569
72637,938780
72641,878804
72643,17961
72645,96337
72647,131149
72649,66639
72651,18523
72653,378889
72657,76147
72672,1232831
72674,10806
72678,130232
72681,46712
72683,22080
72692,238414
72694,1247692
72696,976238
72701,762125
72703,1175506
72712,1241325
72718,1087527
72720,1315981
72726,1186366
72731,380510
72733,1057500
72735,115832
72737,780521
72741,780511
72751,55558
72762,913354
72764,936471
72777,91276
72781,1104746
72784,91415
72787,1023500
72822,1031947
72833,448993
72840,99312
72842,110805
72844,20163
72846,65417
72848,53279
72850,84345
72852,57207
72854,14109
72856,40607
72866,59856
72870,48610
72872,114432
72874,119872
72876,22017
72878,39074
72880,54880
72883,60063
72885,30055
72897,19574
72899,317171
72901,213456
72904,460480
72906,59503
72908,38476
72910,93133
72913,1421032
72915,63417
72919,1314228
72921,7361
72923,74367
72927,419704
72931,84764
72934,35105
72936,38084
72947,1305714
72949,850667
72953,976026
72958,1129428
72960,1527679
72980,1068678
72995,70468
72998,499549
73000,875034
73010,450664
73015,1230414
73017,988045
73023,1263670
73027,824758
73031,77768
73042,1231580
73049,1086216
73051,499375
73060,443506
73064,77729
73086,35860
73089,1183251
73099,277255
73101,1242545
73109,49875
73111,66448
73114,48990
73117,58335
73125,16004
73133,1185384
73135,790676
73137,16481
73139,66192
73141,17162
73143,139153
73145,38206
73152,28436
73154,33686
73158,15687
73160,96142
73165,119957
73168,806203
73170,986213
73183,70077
73185,318635
73188,27951
73194,84808
73196,42031
73198,129389
73200,25478
73202,83230
73204,32086
73208,813541
73211,1226681
73226,1144866
73232,847167
73240,944114
73245,48283
73256,95286
73261,51028
73266,403702
73268,433362
73270,1206488
73276,1300563
73290,1028532
73317,78119
73319,1216492
73321,1037705
73323,1343097
73328,418239
73330,68698
73334,102458
73339,74686
73344,1235166
73355,147651
73359,61736
73370,85101
73386,976246
73390,419073
73392,1503769
73399,258761
73401,425321
73413,1185431
73416,1143891
73447,26417
73449,57634
73453,431961
73457,44982
73460,89507
73462,109739
73469,949815
73472,250730
73475,233105
73480,6745
73488,806027
73492,1002539
73494,28355
73499,110419
73501,49607
73504,781435
73511,892767
73513,367110
73515,472050
73523,1224153
73526,51065
73529,119413
73531,93393
73533,297905
73569,92501
73572,1233219
73581,120872
73587,1244668
73590,929412
73608,68688
73614,75938
73630,23305
73641,85694
73664,944834
73668,906783
73678,105871
73681,1320082
73708,1379667
73710,1247703
73713,329485
73718,974613
73730,1393000
73741,1182921
73744,1380130
73754,1334556
73772,104753
73774,30127
73776,995029
73778,28201
73780,56537
73782,35823
73790,29080
73804,463872
73808,1190539
73813,800334
73818,115928
73820,841108
73822,82727
73824,75622
73826,60486
73829,1350498
73831,1499228
73851,90968
73854,58536
73858,918511
73860,1266029
73862,1149400
73868,1104694
73870,1235448
73872,1491605
73879,273842
73881,1187043
73885,948544
73900,378072
73912,45808
73914,67774
73919,77295
73929,1038686
73954,35616
73967,19788
73978,39931
73981,33873
73983,1187044
73987,136478
73989,99397
74014,1194620
74017,91051
74056,304820
74061,423881
74064,1170391
74089,54176
74095,98692
74097,3740
74099,33226
74107,37384
74109,26519
74111,950739
74113,62041
74115,1472122
74127,72156
74129,439182
74131,1244659
74135,1404661
74137,33174
74139,365675
74141,88040
74144,26246
74148,1286821
74150,1084955
74152,804558
74154,1185416
74156,1226273
74159,430063
74161,26199
74164,15202
74204,969269
74226,105438
74228,1187064
74230,117555
74255,95958
74257,99026
74261,53715
74263,26261
74266,65872
74271,84881
74275,1045772
74284,1230155
74287,1219336
74297,424273
74300,104892
74302,106850
74306,439817
74310,30944
74317,1530487
74327,926759
74330,1415300
74332,93240
74337,46903
74339,78382
74342,56903
74355,1133993
74370,1172994
74382,27367
74404,347167
74406,449306
74416,1232776
74426,213890
74428,1027658
74431,499262
74434,165546
74436,106449
74438,110054
74446,264695
74448,281173
74450,817230
74452,780653
74456,819755
74458,1130884
74473,310851
74475,1221141
74478,122804
74480,1049405
74484,1212974
74486,790799
74488,1235796
74493,1289437
74504,1364487
74508,844330
74510,1216487
74512,1422757
74530,814255
74532,1385867
74538,60648
74541,1337032
74545,1139328
74547,65611
74553,485601
74573,1183921
74575,64952
74580,1273678
74582,1220628
74588,42296
74590,37795
74595,1210039
74613,46429
74619,448965
74621,1241316
74624,1186830
74630,52427
74641,1146325
74647,1220220
74649,886531
74653,1075419
74668,1247640
74675,1380232
74677,1352852
74679,1433856
74681,48481
74683,282744
74685,455407
74688,989757
74696,1512201
74698,808510
74701,1232790
74706,257497
74727,68519
74731,1087842
74733,478813
74738,446719
74740,1016301
74748,1094275
74750,1245112
74754,368226
74787,1188996
74789,1014759
74791,1433540
74795,947810
74799,26164
74818,914837
74820,58085
74827,1077262
74851,1179034
74857,48667
74859,66858
74864,1319733
74868,1235124
74870,80012
74886,56556
74916,1234654
74937,75359
74944,1210042
74946,815236
74948,1289406
74967,768218
75335,817544
75341,1403981
75345,289181
75349,283043
75351,67490
75362,1297945
75367,56952
75370,107863
75386,1029241
75389,445939
75392,920470
75395,1323045
75397,33175
75402,133186
75404,1134674
75406,1247371
75414,66412
75423,53772
75425,1134854
75428,138792
75434,195972
75436,60613
75443,32636
75446,1104083
75803,1305583
75805,1038919
75808,1311699
75813,1151359
75816,1247704
75820,43665
75823,90866
75825,330691
75831,19993
75927,1053830
75929,368563
75938,92848
75940,38924
75947,57318
75950,46949
75962,39349
75977,40186
75979,54898
75981,60879
75983,844457
75985,1053424
75990,71155
75992,51435
75994,51436
76022,38688
76030,795351
76049,443524
76051,1043451
76054,765128
76056,1328634
76060,1135525
76063,69421
76066,233481
76077,1231587
76079,1352824
76082,279695
76085,66482
76087,1264914
76089,16884
76091,1216496
76093,892769
76108,105616
76111,1360860
76117,492835
76119,806147
76127,153997
76130,1288403
76132,448206
76134,37168
76137,113718
76143,1181927
76145,847520
76147,762105
76149,138674
76151,478338
76156,1149363
76158,1371630
76160,35951
76163,49043
76169,271029
76171,107214
76173,1149361
76175,800320
76185,456543
76187,44518
76208,63633
76210,1303828
76217,1445202
76238,227194
76241,331639
76244,1319694
76251,1250777
76255,844948
76258,1010265
76269,346723
76272,1238291
76277,52876
76279,27413
76288,70760
76291,113526
76293,1279935
76298,100369
76303,65491
76312,77275
76317,838247
76533,977646
76680,462219
76692,48791
76695,52190
76699,1183697
76709,499665
76714,21873
76716,411323
76720,23241
76722,31747
76729,1281374
76731,1519402
76736,903622
76738,1583323
76743,314121
76747,783767
76751,1033467
76753,1390535
76758,4707
76763,1017451
76770,1422758
76772,218871
76776,64828
76778,1303889
76808,799991
76811,51786
76814,236638
76816,468704
76818,1267160
76823,38182
76827,372359
76832,960066
76836,36947
76860,87981
76862,783515
76864,1479676
76866,1014809
76873,1269734
77141,50379
77143,38390
77146,810868
77149,66561
77154,1159961
77156,1116182
77162,55382
77177,884762
77181,1358383
77184,63094
77189,34646
77191,1321509
77201,862467
77204,86232
77206,1196141
77208,964586
77210,222024
77212,33987
77217,48705
77223,45589
77229,36929
77233,1039647
77238,43459
77240,1226236
77259,1520496
77264,1083845
77266,445953
77291,92580
77293,78269
77296,790721
77298,430224
77307,1379182
77312,791303
77316,1124052
77318,96046
77326,72752
77328,1259574
77330,1260581
77332,119004
77336,1105281
77339,1226752
77344,101930
77353,1217243
77355,240732
77357,1452291
77359,1259573
77362,44117
77364,480255
77414,1294226
77416,85318
77421,1336617
77427,1467304
77433,14532
77435,36430
77444,333902
77449,68264
77451,25607
77455,1587707
77463,55489
77479,1027091
77481,33787
77491,54016
77493,29310
77496,32842
77509,41746
77517,62377
77540,970452
77550,33405
77561,1228705
77596,1483831
77613,37832
77615,34636
77629,1584813
77665,1392197
77667,1470023
77672,1106860
77680,368668
77682,324242
77688,90206
77707,383846
77709,1056437
77711,405866
77715,338977
77719,102050
77721,68457
77729,74857
77731,1329454
77736,843270
77738,892074
77742,46424
77744,54380
77770,1538503
77772,1249294
77774,956101
77776,60978
77778,27255
77780,1219836
77783,64777
77788,808285
77795,381940
77798,1179056
77800,1341167
77804,72604
77808,75774
77810,1111890
77816,1237900
77818,1376195
77820,492389
77829,1355640
77831,1241338
77833,1640680
77835,36384
77837,1132623
77841,1210106
77843,1379177
77846,118528
77854,384700
77866,955308
77875,65695
77881,307076
77883,1428457
77891,46004
77893,1368116
77896,71566
77899,48191
77907,1546653
77910,94642
77917,27118
77919,57933
77921,36922
77941,460435
77944,1333631
77947,1524539
77951,250264
77966,1284028
77968,1249414
77979,1042424
77981,491044
77983,45070
77985,363249
77990,79858
78000,773318
78003,821442
78006,239381
78009,66207
78011,294725
78014,312859
78016,855729
78019,479341
78032,1331307
78034,1196204
78037,372321
78039,1120985
78041,1103153
78043,73498
78045,67540
78049,43264
78054,109744
78057,11908
78059,67929
78062,431340
78064,428040
78068,35614
78071,35170
78073,31595
78081,67108
78084,82479
78088,1462758
78090,1235072
78093,16201
78095,58142
78097,1288645
78099,1459026
78101,484211
78103,472562
78105,473075
78111,47840
78116,878835
78122,863136
78124,65839
78128,1425257
78130,1327200
78132,1038011
78140,1479380
78142,1081935
78145,98197
78157,59440
78168,475390
78170,22485
78174,1261945
78181,69528
78184,42256
78186,45161
78192,1263679
78201,1166110
78207,790627
78209,1226229
78211,1278124
78218,914863
78222,76507
78224,19237
78235,85234
78245,28203
78247,1546036
78249,71676
78251,1247657
78264,1212436
78266,1017460
78268,1422122
78270,97884
78272,104008
78276,89366
78278,1426378
78290,403645
78295,59362
78308,905329
78313,1126596
78316,892318
78329,63493
78332,1263778
78335,995747
78337,790612
78340,49259
78342,857275
78344,997246
78349,1258197
78358,65233
78360,110278
78366,32846
78370,1057581
78376,14417
78379,245209
78381,82088
78405,36962
78408,485272
78410,1392744
78413,68286
78416,21549
78418,32413
78420,43660
78422,887745
78438,50347
78442,1225703
78445,1035730
78459,1370889
78461,1242539
78463,35460
78465,43044
78467,1075747
78469,429493
78483,56017
78488,1391544
78490,59555
78499,435761
78517,1568150
78519,43859
78528,41327
78534,1016321
78536,1198385
78557,1227762
78559,1239357
78574,1399683
78579,1135095
78583,808237
78585,1165253
78606,1075113
78612,73349
78614,234217
78618,62728
78620,63557
78626,269743
78629,8663
78633,1540814
78635,1145479
78637,892791
78640,1007018
78642,1244588
78646,105355
78649,389011
78651,60847
78653,1204773
78658,974544
78666,441674
78677,484064
78679,954947
78681,1493886
78684,104111
78690,10307
78698,243415
78701,942891
78703,1179794
78713,20514
78715,19591
78717,1134665
78719,1236182
78721,85656
78723,95530
78727,1187046
78729,813980
78737,39243
78739,35153
78742,65636
78746,1144539
78748,1339635
78757,381131
78759,1117646
78765,30865
78772,1325004
78774,1294213
78776,1315214
78827,1355623
78829,1157685
78832,37466
78834,1291548
78836,1191111
78838,1034302
78856,1189345
78858,45706
78860,59729
78871,1381773
78873,1570417
78885,770814
78893,938283
78895,89748
78898,60165
78903,70959
78905,42039
78909,335351
78913,118976
78916,340137
78919,1166810
78921,37367
78934,806686
78941,492962
78944,57982
78946,69737
78951,780495
78955,64873
78957,62277
78959,1217616
78961,993841
78967,76210
78974,1594971
78976,1609157
78978,52708
78980,36783
78982,68669
78984,1288633
78986,445691
78991,114469
78993,44811
79003,40745
79006,416716
79010,365480
79022,202989
79029,790769
79035,33722
79038,52837
79043,808138
79045,302022
79057,1424381
79060,860866
79063,1345488
79065,36422
79067,62977
79073,1333667
79077,470764
79081,47073
79083,46564
79091,1323594
79094,36367
79104,1235404
79106,815182
79109,34578
79111,488121
79124,30182
79127,30817
79132,1375666
79134,1375670
79136,1101048
79139,963966
79163,800228
79166,478125
79185,1013743
79187,1226232
79191,111002
79195,405266
79197,49201
79203,446750
79207,87247
79213,217019
79222,1438437
79224,1155076
79226,1247662
79228,425196
79230,954990
79232,92772
79234,185691
79236,103316
79238,81662
79242,842926
79244,1001540
79247,53344
79249,69426
79251,1273235
79254,1319569
79259,1248971
79276,82927
79278,12486
79285,21110
79287,16544
79293,944835
79299,874957
79303,67815
79318,1396557
79321,50271
79327,19258
79329,1259583
79333,60161
79335,24433
79337,22834
79339,21874
79346,1236247
79357,485947
79363,25536
79368,65782
79388,63443
79395,47494
79397,34780
79402,1068669
79424,70435
79428,427152
79430,1484522
79458,66466
79461,63598
79463,1415283
79467,1277728
79469,105019
79471,395424
79473,102583
79475,156906
79477,67820
79494,220016
79496,497539
79498,75342
79501,352465
79505,1252610
79507,75669
79515,1570966
79519,61113
79521,208995
79523,415127
79525,47101
79528,25907
79533,78915
79539,1118045
79541,1264904
79543,109685
79545,1352369
79547,1002561
79551,1104126
79553,1386932
79561,400383
79568,79359
79570,1159712
79572,493949
79575,134108
79578,76252
79580,34405
79588,1438254
79590,1205535
79592,1386588
79596,51866
79599,1268987
79601,1513713
79603,107175
79607,66079
79610,44331
79617,38934
79627,291833
79633,479937
79636,479074
79638,93004
79642,44566
79644,64227
79647,51706
79651,57239
79653,32850
79656,43599
79663,1217070
79667,45592
79681,34902
79684,437405
79686,870210
79692,1534397
79695,1320253
79702,446029
79709,38108
79711,22454
79718,70285
79720,1313092
79723,1294161
79725,1295068
79731,48602
79736,419952
79739,1424062
79741,1125387
79760,1419318
79765,115109
79767,1058743
79769,1291465
79771,32983
79773,199777
79775,383025
79794,115985
79796,1020558
79798,1424797
79800,808526
79802,1022606
79805,73155
79807,458455
79809,38419
79824,1020938
79828,77315
79830,115822
79832,28816
79835,146990
79838,71145
79842,1671630
79844,38334
79846,407821
79848,832318
79850,1548865
79855,26007
79860,997152
79863,816436
79866,1474312
79868,1220214
79870,1280015
79872,17750
79874,18526
79879,464154
79884,487027
79895,1179025
79897,1194263
79899,1519656
79901,1500496
79910,1059925
79912,1202514
79914,1145144
79916,1223975
79918,58091
79920,38370
79923,43792
79925,41767
79927,1087890
79929,1346961
79936,95880
79946,1285309
79953,45333
79955,20112
79972,1183672
79974,1351224
79977,31835
79980,1322282
79987,1329457
79994,1156143
79996,1107816
80004,93067
80020,55797
80022,46076
80026,411951
80033,234516
80044,181212
80049,381442
80052,138631
80054,1394383
80072,84358
80074,406098
80076,339357
80083,142235
80086,843302
80094,1320244
80097,55153
80100,87027
80102,23891
80104,36630
80107,32376
80109,64553
80111,60758
80122,91869
80124,284492
80126,1440728
80129,66936
80132,44497
80135,50612
80137,1587373
80141,99263
80144,11960
80146,77707
80152,54403
80154,196181
80160,281859
80162,1183276
80166,889573
80179,80806
80181,807840
80183,1060234
80185,1558250
80189,101664
80191,45758
80193,1609145
80195,1333657
80204,1539086
80206,79432
80208,1233611
80210,903943
80214,154750
80219,985694
80222,1193631
80224,22403
80226,41947
80230,1083853
80233,1315419
80235,1264074
80241,1322312
80243,1168773
80258,46094
80260,37885
80264,38000
80267,32349
80269,44324
80271,1059790
80281,1351630
80283,34485
80285,28739
80288,40843
80290,41515
80292,50569
80295,73615
80311,30006
80313,29334
80315,83579
80321,1137999
80328,83022
80337,1333117
80339,1135500
80344,61389
80346,38104
80348,40109
80350,1666186
80352,92269
80354,1255955
80358,318126
80361,1024733
80363,1220634
80368,108429
80374,1410261
80376,1328913
80398,1167638
80400,34965
80402,188350
80405,846017
80408,158011
80417,151073
80419,108192
80421,24115
80424,34384
80428,262699
80430,1008017
80432,28070
80442,386474
80444,119329
80447,78295
80449,125522
80451,69239
80454,1428453
80456,79482
80463,1285016
80465,116300
80472,33525
80476,996967
80487,58701
80489,840361
80491,52961
80494,48488
80498,1328867
80500,1135922
80549,1282140
80551,879870
80553,1049402
80557,1047449
80560,1137439
80562,795463
80566,49042
80568,56940
80570,47550
80572,1356864
80574,38053
80582,912586
80584,1067733
80586,817177
80588,1433813
80590,1027718
80592,56346
80599,172202
80611,59453
80615,1219342
80617,1287468
80619,67975
80622,38026
80639,26144
80641,50208
80646,71695
80648,143428
80650,104105
80653,1105512
80655,1562847
80659,41329
80661,45551
80667,60801
80677,52698
80680,1604900
80693,804497
80695,390185
80701,59477
80713,1212456
80715,1511400
80717,90579
80719,56134
80725,4635
80727,1251757
80729,1132193
80731,819895
80733,1189076
80742,317341
80744,91823
80746,21294
80748,23753
80759,396630
80761,902967
80763,1276105
80768,1103248
80775,1486190
80777,374271
80779,1301990
80781,1493279
80789,1346983
80792,463032
80797,29648
80799,17534
80806,318523
80808,69002
80810,76845
80812,71458
80816,82235
80818,892096
80820,1447793
80825,834102
80827,16690
80831,1228987
80834,1727587
80836,1254207
80839,1028576
80844,816556
80846,1314655
80848,410410
80858,1414382
80860,1055292
80862,1584016
80864,1182350
80870,1260567
80880,1423995
80891,1176252
80893,448400
80899,26768
80901,65820
80903,32871
80906,1645089
80908,1315962
80917,1470827
80924,192788
80928,1646887
80933,54102
80939,1244754
80947,1148165
80950,48513
80952,45056
80954,30442
80967,1196165
80969,1334260
80980,62827
80984,47424
80986,41955
80990,79428
81000,959282
81014,1093369
81018,775489
81020,1442519
81027,834170
81029,37931
81031,1065318
81041,899138
81046,70374
81049,1114690
81051,74875
81054,64588
81059,772105
81061,52050
81064,1009014
81069,1209364
81072,85807
81075,1247696
81080,1400526
81083,1523483
81085,93791
81087,886539
81090,1045642
81094,922522
81100,1099932
81102,58438
81104,1542411
81107,27138
81109,122371
81111,1447508
81117,80547
81123,20919
81125,60099
81130,176250
81132,1612774
81138,445054
81140,1179069
81142,326965
81145,93139
81147,171357
81156,1116184
81158,1559549
81162,1241330
81164,1085779
81172,365402
81180,1320304
81182,1662557
81191,1566648
81193,43123
81195,1003034
81198,58745
81200,28330
81204,1094295
81214,62990
81216,43565
81225,441324
81229,1245526
81238,92285
81243,57536
81248,73496
81250,45471
81257,1340107
81270,872230
81274,479221
81276,1337137
81281,466665
81305,1424327
81312,452592
81314,1047445
81316,1242618
81322,478214
81328,60223
81330,1611931
81347,497467
81349,114198
81351,63386
81355,1247184
81357,187809
81359,1190894
81364,928188
81366,27752
81371,34591
81381,376821
81383,1465487
81385,1588337
81387,120116
81389,459387
81391,1426361
81396,23825
81403,63005
81405,454990
81411,88241
81413,47821
81417,1536044
81427,1528718
81429,1675758
81441,1428050
81443,23911
81445,303281
81447,262774
81451,1411232
81453,42397
81456,1600524
81495,496634
81497,70287
81499,494864
81512,1212419
81516,1181791
81518,940580
81520,1156466
81524,73482
81535,1477076
81537,1231583
81546,37980
81548,51534
81562,1542344
81564,1001526
81566,1194235
81568,35794
81574,75433
81583,29454
81585,33110
81587,56341
81589,60983
81591,947798
81610,33283
81613,78878
81615,67980
81617,81656
81629,1333668
81637,1230204
81639,1278379
81641,977855
81643,37702
81646,44903
81656,19901
81658,41373
81660,85124
81665,66122
81667,318742
81669,120075
81671,43306
81673,143334
81676,374308
81679,454932
81681,41497
81684,53729
81688,113241
81690,993778
81698,217978
81700,479550
81702,1101675
81704,1405809
81708,1225290
81711,1725156
81725,1588875
81727,1644577
81733,147039
81736,58126
81738,45507
81742,120404
81744,1038685
81751,1588895
81753,1533796
81755,68983
81758,466214
81765,113205
81768,29201
81770,118823
81782,477080
81784,1126618
81786,1020773
81788,1458175
81791,1421051
81795,1270101
81802,1519245
81804,1235189
81806,141966
81817,1321865
81819,1164999
81823,1360875
81825,1158936
81831,1467273
81834,926084
81845,1504320
81847,398286
81851,55073
81853,56576
81857,29222
81859,41687
81880,984159
81898,1518821
81906,1441084
81908,363587
81910,1326733
81930,460342
81932,964517
81949,1403988
81952,20876
81954,95053
81957,1048174
81959,176666
81962,59829
81979,110547
81981,74720
81983,66127
81985,70424
81987,79023
81989,95012
81991,819723
81993,1626201
82003,78152
82005,1361313
82007,3014
82015,43766
82017,19532
82022,1320291
82026,382847
82030,47167
82032,58124
82037,1568334
82041,1316536
82043,492473
82045,21106
82047,769507
82049,77188
82051,21800
82053,1194417
82055,20821
82059,806029
82061,431975
82063,1065332
82066,1227787
82068,89821
82070,55571
82093,1213648
82095,1564585
82097,1373156
82102,1393020
82106,68835
82108,1131727
82110,1326831
82115,1722515
82119,1514837
82121,39080
82123,54164
82129,41735
82131,50699
82139,1127221
82141,62760
82143,437806
82150,1251725
82152,1152398
82154,1194236
82167,758752
82169,980970
82173,1570989
82175,1436560
82179,59269
82182,23049
82184,39531
82186,77756
82188,38721
82194,47603
82196,41513
82202,1243957
82227,48337
82235,46374
82240,1323605
82242,1401143
82244,798817
82261,496253
82269,374294
82271,120494
82274,403990
82276,887732
82280,478331
82283,63571
82298,51437
82300,65579
82302,62893
82304,117056
82306,18451
82308,74262
82311,26452
82313,49552
82315,51404
82320,287803
82322,1356928
82324,1571724
82326,471911
82328,295192
82330,479506
82332,8879
82335,49518
82337,135696
82353,79924
82356,1327819
82358,439491
82360,1583356
82362,226350
82364,71585
82366,1270835
82368,68187
82370,68894
82378,1175709
82380,775543
82382,1379689
82388,63585
82390,9878
82393,423277
82395,472175
82420,1202203
82438,378848
82447,1456941
82449,1376709
82452,1071798
82454,36748
82459,1403865
82461,1104001
82463,1431181
82465,93286
82467,39391
82469,33389
82476,48210
82491,106612
82499,1341188
82525,1013854
82527,1423894
82529,1137481
82531,33980
82534,1172991
82536,30396
82564,27869
82567,26932
82581,1064744
82584,30202
82589,1121977
82591,960721
82593,839856
82595,422349
82597,49061
82602,127319
82606,910915
82608,421090
82631,475616
82633,122136
82635,484039
82638,94011
82641,61597
82643,159797
82667,1588170
82669,73836
82671,461894
82673,997263
82676,68675
82678,66318
82680,42998
82682,59447
82684,1488163
82705,74400
82711,122770
82715,121398
82722,102842
82732,48421
82744,1433108
82747,57363
82749,54709
82751,495705
82753,257289
82759,93593
82765,1319718
82767,935075
82770,1186248
82834,49177
82836,498366
82840,452631
82848,11541
82850,11071
82852,970866
82854,1320261
82857,1517252
82902,256692
82906,337578
82909,46398
82911,30018
82915,490499
82917,101478
82920,41998
82926,1680136
82928,1352388
82931,1572491
82934,1319726
82976,11656
82978,11508
82980,418362
82982,32946
82984,36166
83006,1311087
83034,43458
83038,208903
83049,127322
